Channel A: 
Mode: 2
N1/T1: 829.03 µs
Channel B: 
Mode: 1
N2/T2: 829.03 µs
tau (ms)	g2 Values
-0.1919665979999965	0.0
-0.17596659799999648	0.0
-0.15996659799999646	0.0
-0.14396659799999645	0.0
-0.12796659799999643	0.0
-0.11196659799999642	0.0
-0.0959665979999964	0.0
-0.07996659799999639	0.0
-0.06396659799999638	0.0
-0.04796659799999636	0.0
-0.03196659799999635	0.0
-0.015966597999996335	0.0
3.340200000367943e-05	0.061028728926680355
0.016033402000003694	0.11797185256956622
0.03203340200000371	0.11784417740444764
0.04803340200000372	0.11695045124861758
0.06403340200000374	0.11695045124861758
0.08003340200000375	0.11695045124861758
0.09603340200000376	0.11350322179041598
0.11203340200000378	0.1163120754230247
0.1280334020000038	0.12129140686264925
0.1440334020000038	0.1163120754230247
0.16003340200000382	0.12295118400919076
0.17603340200000384	0.11248182046946735
0.19203340200000385	0.11643975058814328
0.20803340200000386	0.11605672509278754
0.22403340200000388	0.11426927278112745
0.2400334020000039	0.11758882707421048
0.2560334020000039	0.12397258533013938
0.2720334020000039	0.11554602443231322
0.28803340200000394	0.11937627938587057
0.30403340200000395	0.12167443235800499
0.32003340200000396	0.12537701214644376
0.336033402000004	0.12078070620217493
0.352033402000004	0.12422793566037654
0.368033402000004	0.12295118400919076
0.384033402000004	0.12192978268824213
0.40003340200000403	0.11656742575326186
0.41603340200000405	0.1180995277346848
0.43203340200000406	0.11797185256956622
0.4480334020000041	0.11605672509278754
0.4640334020000041	0.119248604220752
0.4800334020000041	0.12244048334871645
0.4960334020000041	0.11771650223932906
0.5120334020000041	0.12346188466966507
0.5280334020000041	0.11682277608349902
0.5440334020000042	0.1233342095045465
0.5600334020000042	0.12537701214644376
0.5760334020000042	0.12180210752312355
0.5920334020000042	0.12601538797203662
0.6080334020000042	0.11554602443231322
0.6240334020000042	0.11886557872539626
0.6400334020000042	0.1156736995974318
0.6560334020000043	0.12014233037658203
0.6720334020000043	0.11758882707421048
0.6880334020000043	0.1133755466252974
0.7040334020000043	0.11656742575326186
0.7200334020000043	0.11669510091838044
0.7360334020000043	0.12218513301847929
0.7520334020000043	0.1233342095045465
0.7680334020000044	0.11784417740444764
0.7840334020000044	0.11886557872539626
0.8000334020000044	0.12065303103705635
0.8160334020000044	0.12486631148596944
0.8320334020000044	0.12410026049525796
0.8480334020000044	0.11797185256956622
0.8640334020000044	0.11529067410207607
0.8800334020000045	0.119248604220752
0.8960334020000045	0.11656742575326186
0.9120334020000045	0.11988698004634489
0.9280334020000045	0.119248604220752
0.9440334020000045	0.10903459101126574
0.9600334020000045	0.11988698004634489
0.9760334020000045	0.12052535587193777
0.9920334020000046	0.12205745785336071
1.0080334020000046	0.11580137476255038
1.0240334020000046	0.11363089695553455
1.0400334020000046	0.11669510091838044
1.0560334020000046	0.11426927278112745
1.0720334020000046	0.12090838136729351
1.0880334020000046	0.11541834926719464
1.1040334020000047	0.12244048334871645
1.1200334020000047	0.11592904992766896
1.1360334020000047	0.11988698004634489
1.1520334020000047	0.11529067410207607
1.1680334020000047	0.11363089695553455
1.1840334020000047	0.11477997344160176
1.2000334020000047	0.11988698004634489
1.2160334020000048	0.11350322179041598
1.2320334020000048	0.1174611519090919
1.2480334020000048	0.11784417740444764
1.2640334020000048	0.11886557872539626
1.2800334020000048	0.11784417740444764
1.2960334020000048	0.11618440025790612
1.3120334020000048	0.11465229827648318
1.3280334020000049	0.11273717079970451
1.3440334020000049	0.12103605653241209
1.3600334020000049	0.11963162971610773
1.376033402000005	0.11733347674397332
1.392033402000005	0.11426927278112745
1.408033402000005	0.11797185256956622
1.424033402000005	0.11426927278112745
1.440033402000005	0.1151629989369575
1.456033402000005	0.12065303103705635
1.472033402000005	0.11720580157885474
1.488033402000005	0.12027000554170061
1.504033402000005	0.12001465521146347
1.520033402000005	0.12065303103705635
1.536033402000005	0.10890691584614716
1.552033402000005	0.11797185256956622
1.568033402000005	0.11005599233221437
1.584033402000005	0.11720580157885474
1.600033402000005	0.11158809431363731
1.6160334020000051	0.11950395455098915
1.6320334020000051	0.10877924068102858
1.6480334020000051	0.11503532377183892
1.6640334020000052	0.10903459101126574
1.6800334020000052	0.1081408648554357
1.6960334020000052	0.11209879497411161
1.7120334020000052	0.1092899413415029
1.7280334020000052	0.11146041914851873
1.7440334020000052	0.10801318969031712
1.7600334020000052	0.11375857212065313
1.7760334020000053	0.11286484596482309
1.7920334020000053	0.11248182046946735
1.8080334020000053	0.10903459101126574
1.8240334020000053	0.11312019629506025
1.8400334020000053	0.11682277608349902
1.8560334020000053	0.11912092905563341
1.8720334020000053	0.11503532377183892
1.8880334020000054	0.10431060990187835
1.9040334020000054	0.11056669299268868
1.9200334020000054	0.11082204332292583
1.9360334020000054	0.11324787146017883
1.9520334020000054	0.10737481386472422
1.9680334020000054	0.10354455891116689
1.9840334020000054	0.11094971848804441
2.0000334020000055	0.1052043360577084
2.0160334020000055	0.1081408648554357
2.0320334020000055	0.11018366749733295
2.0480334020000055	0.11733347674397332
2.0640334020000055	0.10507666089258982
2.0800334020000055	0.1022678072599811
2.0960334020000055	0.11056669299268868
2.1120334020000056	0.10609806221353844
2.1280334020000056	0.10048035494832101
2.1440334020000056	0.1063534125437756
2.1600334020000056	0.10060803011343958
2.1760334020000056	0.10009732945296528
2.1920334020000056	0.10597038704841986
2.2080334020000056	0.10035267978320243
2.2240334020000057	0.10150175626926963
2.2400334020000057	0.10584271188330129
2.2560334020000057	0.10073570527855816
2.2720334020000057	0.0970331254901194
2.2880334020000057	0.09626707449940793
2.3040334020000057	0.10443828506699693
2.3200334020000057	0.10482131056235267
2.3360334020000058	0.10175710659950679
2.3520334020000058	0.1022678072599811
2.368033402000006	0.10086338044367674
2.384033402000006	0.1052043360577084
2.400033402000006	0.10303385825069257
2.416033402000006	0.09626707449940793
2.432033402000006	0.0993312784622538
2.448033402000006	0.10048035494832101
2.464033402000006	0.10086338044367674
2.480033402000006	0.10252315759021825
2.496033402000006	0.09550102350869646
2.512033402000006	0.09511799801334073
2.528033402000006	0.09550102350869646
2.544033402000006	0.09447962218774783
2.560033402000006	0.09588404900405219
2.576033402000006	0.09511799801334073
2.592033402000006	0.09167076855513911
2.608033402000006	0.09281984504120631
2.624033402000006	0.09728847582035655
2.640033402000006	0.09690545032500082
2.656033402000006	0.09358589603191779
2.672033402000006	0.08962796591324186
2.688033402000006	0.09562869867381503
2.704033402000006	0.08873423975741182
2.720033402000006	0.09167076855513911
2.736033402000006	0.09205379405049485
2.752033402000006	0.09090471756442764
2.768033402000006	0.0888619149225304
2.784033402000006	0.08860656459229324
2.800033402000006	0.08784051360158177
2.816033402000006	0.08158443051077144
2.832033402000006	0.08132908018053428
2.848033402000006	0.08694678744575172
2.8640334020000062	0.08988331624347902
2.8800334020000062	0.08158443051077144
2.8960334020000063	0.08771283843646319
2.9120334020000063	0.08515933513409163
2.9280334020000063	0.08311653249219438
2.9440334020000063	0.07954162786887418
2.9600334020000063	0.0800523285293485
2.9760334020000063	0.08349955798755011
2.9920334020000063	0.08401025864802443
3.0080334020000064	0.08081837952005998
3.0240334020000064	0.07928627753863703
3.0400334020000064	0.0789032520432813
3.0560334020000064	0.0748176467594868
3.0720334020000064	0.07915860237351846
3.0880334020000064	0.08362723315266869
3.1040334020000064	0.08235048150148291
3.1200334020000065	0.08515933513409163
3.1360334020000065	0.07903092720839988
3.1520334020000065	0.07507299708972395
3.1680334020000065	0.08349955798755011
3.1840334020000065	0.0806907043549414
3.2000334020000065	0.07673277423626547
3.2160334020000065	0.07098739180592946
3.2320334020000066	0.0736685702734196
3.2480334020000066	0.07175344279664092
3.2640334020000066	0.0725194937873524
3.2800334020000066	0.07954162786887418
3.2960334020000066	0.07647742390602831
3.3120334020000066	0.0700936656500994
3.3280334020000066	0.06715713685237211
3.3440334020000066	0.06766783751284643
3.3600334020000067	0.06345455706393334
3.3760334020000067	0.06588038520118633
3.3920334020000067	0.06639108586166063
3.4080334020000067	0.06651876102677921
3.4240334020000067	0.06498665904535628
3.4400334020000067	0.06358223222905192
3.4560334020000067	0.06358223222905192
3.4720334020000068	0.06358223222905192
3.4880334020000068	0.06524200937559343
3.504033402000007	0.05796452496383448
3.520033402000007	0.059624302110376
3.536033402000007	0.06205013024762898
3.552033402000007	0.05873057595454595
3.568033402000007	0.06332688189881476
3.584033402000007	0.06205013024762898
3.600033402000007	0.056177072652174385
3.616033402000007	0.060518028266206045
3.632033402000007	0.05873057595454595
3.648033402000007	0.055794047156818655
3.664033402000007	0.05936895178013884
3.680033402000007	0.05426194517539572
3.696033402000007	0.05885825111966453
3.712033402000007	0.05821987529407164
3.728033402000007	0.055538696826581496
3.744033402000007	0.05656009814753012
3.760033402000007	0.05030401505671979
3.776033402000007	0.05464497067075145
3.792033402000007	0.051070066047431265
3.808033402000007	0.052091467368379885
3.824033402000007	0.0496656392311269
3.840033402000007	0.051070066047431265
3.856033402000007	0.05438962034051429
3.872033402000007	0.048005862084585384
3.888033402000007	0.04647376010316245
3.904033402000007	0.04570770911245098
3.920033402000007	0.04698446076363676
3.936033402000007	0.04519700845197667
3.952033402000007	0.047878186919466804
3.968033402000007	0.042643505149605104
3.984033402000007	0.04226047965424937
