DifferenceValue 	 Stop
15767705	1
1897777902	2
2685733630	3
3304753309	4
3353736591	5
247347954	1
484369430	2
542312558	3
3574304138	4
3813324047	5
1570784979	1
2377732872	2
3249721001	3
3400732582	4
3816712466	5
1002331010	1
1499349404	2
3213361183	3
3281384400	4
3403407668	5
54023747	1
218001916	2
1562998665	3
2582976924	4
476086010	1
1660124478	2
1842076142	3
2767079509	4
3925129644	5
935552291	1
956295388	2
1831552117	3
3721562442	4
3958584195	5
232695970	1
1014737585	2
2021734452	3
3066732944	4
3427744663	5
254926248	1
1148966443	2
3868969981	3
791631964	1
812375174	2
2291632080	3
2502573816	4
2821567143	5
160404828	1
285388173	2
660379933	3
881401462	4
1285383299	5
796119200	1
2659085795	2
2679829087	3
3100147618	4
3784100932	5
288612233	1
638592154	2
1890552228	3
2669625580	4
3528624013	5
1189349814	1
1301291493	2
2411349930	3
2902344882	4
2923088208	5
328638717	1
651658420	2
909639995	3
1196659873	4
1281693196	5
584220752	1
1235158774	2
1413220172	3
2264223073	4
2558202936	5
2415153319	1
2922092909	2
3009124826	3
3075146356	4
3562091052	5
559697542	1
889755862	2
1036695858	3
1290755862	4
1646709092	5
595200325	1
749152101	2
2502150418	3
3620190286	4
3718187152	5
378063370	1
1289090062	2
1544085072	3
2654118559	4
3913113395	5
73649613	1
1940637777	2
2090619488	3
2734647815	4
3029587751	5
1678744431	1
1967762647	2
2281742574	3
3626794226	4
3872785988	5
2900850104	1
2971910051	2
3062893338	3
3427923340	4
3593911618	5
676335434	1
1233323648	2
1532345305	3
1553088628	4
1999325390	5
167611998	1
926613507	2
1963615307	3
3009651874	4
3905613507	5
403804806	1
797836568	2
2002834712	3
2367856345	4
2957808054	5
293047183	1
635022280	2
2980045790	3
3350025716	4
3561047357	5
948939415	1
1019922934	2
1099946321	3
2287964601	4
3365932974	5
243259573	1
484279487	2
628310933	3
1288287726	4
2273291091	5
681752612	1
1163729278	2
1301709195	3
1498729278	4
1636709253	5
1391189995	1
2148191620	2
2835194869	3
2864176649	4
2905239904	5
487650700	1
621604220	2
845663992	3
2491622504	4
3719634113	5
1096122331	1
1614154026	2
1737137434	3
3007170734	4
3964169110	5
1573923805	1
1881905292	2
2806908426	3
3786939473	4
576739364	1
2368767520	2
2471750754	3
2878770711	4
2920712272	5
542416596	1
1081409724	2
2374407982	3
2900357870	4
2927421357	5
1249361463	1
1387421527	2
2334422977	3
3165424544	4
3881375928	5
1213523082	1
1536516355	2
1957538045	3
2030521284	4
3052474385	5
584411719	1
680435064	2
2090394723	3
2621469694	4
2741412937	5
434388289	1
1806428389	2
2369423282	3
2398406743	4
2527426532	5
29586877	1
1273546891	2
3452598424	3
3566541843	4
3587285170	5
1901868791	1
2183902217	2
3048847145	3
3347860376	4
3684882080	5
657143896	1
1666140424	2
2026172076	3
2523192023	4
94078643	1
327066855	2
347808493	3
1928023362	4
2330054951	5
752126278	1
1579126278	2
1918121224	3
2968161311	4
3132141151	5
529621696	1
608604942	2
1438644884	3
1596624826	4
3019624478	5
1035437500	1
1937480625	2
2053423984	3
2556443881	4
3506425202	5
479174151	1
1981183670	2
2385165336	3
2693117049	4
2791140148	5
330449694	1
606506213	2
1368461211	3
2962470792	4
3344447430	5
1547617827	1
2174610918	2
2413632373	3
2995585780	4
3610607377	5
130186572	1
773126624	2
1647186340	3
2175139619	4
3328135907	5
109724115	1
1400722548	2
1584704092	3
2061690866	4
2322709142	5
74599331	1
1725597533	2
1881587499	3
2836587673	4
2898611047	5
468684832	1
787624884	2
1288648145	3
2129647971	4
2422668100	5
431756556	1
2103714708	2
2388706180	3
2813727877	4
3060749478	5
217912597	1
449944520	2
933924272	3
2719936166	4
3357891013	5
221477480	1
509457403	2
990470865	3
2682477654	4
3218457751	5
969130049	1
1603083394	2
2109140090	3
2539095059	4
3032116759	5
27598088	1
1625636553	2
2121588102	3
2252606480	4
2553626568	5
933809191	1
1532800831	2
1655782453	3
2229763933	4
3075813661	5
728182569	1
1112162383	2
2510122274	3
2646182221	4
3497185354	5
787500464	1
1117450432	2
2400448866	3
2473512236	4
3015493969	5
578899489	1
783919568	2
1170859448	3
1751872563	4
2803912488	5
170631441	1
925632775	2
1905591113	3
2086611074	4
2415632601	5
275029669	1
935061281	2
2346079338	3
2528059307	4
3234089092	5
1189290272	1
2082238567	2
2616270133	3
2637013342	4
2784290156	5
430269449	1
629209386	2
1229242515	3
2288238802	4
3142227024	5
619404712	1
1343466284	2
2831399257	3
2859422760	4
3524415796	5
61705467	1
1286703551	2
1530763438	3
2531711912	4
2971768605	5
523151858	1
1556151567	2
1993170027	3
2600163293	4
2620901567	5
30650057	1
207718415	2
476658293	3
864718125	4
3399661051	5
505511487	1
1476511487	2
1907504699	3
2565486251	4
2860476098	5
588196256	1
625259735	2
1593216195	3
2038207788	4
2283227850	5
272648213	1
1097651578	2
2061641307	3
2237701312	4
3998699338	5
1081985076	1
1411006672	2
2688966626	3
3523966510	4
3647989834	5
245861132	1
608882782	2
2241857302	3
2459839024	4
2589900596	5
1909149721	1
1991173108	2
2217153029	3
3944124304	4
3988147574	5
928637701	1
1152697533	2
1610677544	3
2411678878	4
2432432048	5
12546248	1
143564473	2
564555999	3
1583554084	4
3345533710	5
301819406	1
1288819174	2
1315882545	3
3057815518	4
3531847026	5
516380629	1
2037353760	2
2073377205	3
2233357068	4
3948400070	5
355939764	1
762931287	2
1365953028	3
1538944525	4
2081885974	5
46302116	1
515241994	2
815303450	3
1100295212	4
3973264677	5
1087425373	1
1324446958	2
1510428796	3
2376470175	4
2794450034	5
806909794	1
850933048	2
921916521	3
1300944749	4
1321679626	5
582316390	1
919311455	2
3510358801	3
3531101924	4
530608553	1
1647608321	2
3075619432	3
3269600897	4
3899580713	5
136217618	1
427239090	2
2001250232	3
3357281453	4
3400264624	5
202978229	1
241001742	2
1815010914	3
2346030711	4
3401028737	5
1316643110	1
1509659590	2
1905641138	3
2150661098	4
2185644387	5
1309904321	1
2120924062	2
3607924875	3
3818941564	4
3936964847	5
325419345	1
493477553	2
955459051	3
2211418475	4
2401450119	5
196700498	1
959700266	2
1848701542	3
2673701194	4
3842699047	5
743737762	1
1091719269	2
1604712370	3
2145733761	4
2375687036	5
287367226	1
506388749	2
1570428276	3
2187422919	4
3071384224	5
661973070	1
1358964482	2
2189964192	3
2285985835	4
3979994894	5
326541495	1
674522978	2
2070530760	3
2505550721	4
3039501973	5
896189995	1
1246224996	2
2317222734	3
2623200959	4
3900220587	5
1189963279	1
1562956486	2
3392994078	3
3556945687	4
3626967227	5
471835505	1
1386854991	2
1415838463	3
1867899977	4
2594891277	5
317465355	1
359488568	2
1913494545	3
3473470520	4
3824463672	5
2230936862	1
3138984805	2
3543978020	3
3888919405	4
3979982601	5
542458217	1
1702416086	2
1731399431	3
2089449222	4
2618389044	5
284058266	1
1922014069	2
2802050436	3
3016026945	4
3206060296	5
75977788	1
126001102	2
1714968586	3
2699009743	4
3548012701	5
311716331	1
333739783	2
1850712326	3
3405713371	4
3735744717	5
362743675	1
772725221	2
878668408	3
2337717560	4
2374700963	5
663781453	1
826801416	2
1478751161	3
3168788765	4
3456820276	5
578817550	1
1072772291	2
1378752148	3
1946785120	4
2161805031	5
300651639	1
2030690750	2
2665683844	3
2912625464	4
3451695161	5
242234336	1
918262183	2
1049282333	3
2314279761	4
3755278949	5
765838451	1
1659877903	2
2012819525	3
2034842805	4
3153842224	5
773769383	1
1186790796	2
1927802112	3
2328795207	4
2349538417	5
1613288862	1
2022308434	2
2949309770	3
3252329350	4
3526359377	5
1428895924	1
1621915783	2
1670899234	3
1726922402	4
2657931984	5
846200560	1
922143690	2
2462172989	3
2601202940	4
2723146302	5
1283344328	1
1498412694	2
2714370354	3
3356345083	4
3545415017	5
241962797	1
829914337	2
2460913525	3
3214953223	4
3841966336	5
44288471	1
826329676	2
1785330836	3
2395310411	4
2416052107	5
318849123	1
559868908	2
1387830254	3
1502897002	4
2552854693	5
194645605	1
1033645373	2
1245625058	3
2054624768	4
2462604698	5
397307683	1
921287430	2
1222308960	3
1379300604	4
1583277217	5
49495010	1
1234492806	2
2156455615	3
2316437210	4
2619507033	5
193246055	1
1973253558	2
2154273399	3
2844224764	4
3207244547	5
1222595801	1
2316526974	2
2661548510	3
3632547988	4
3877569524	5
874162848	1
1245182740	2
1432175948	3
1489160991	4
1521184365	5
1587410922	1
1978402333	2
2282462221	3
3193461815	4
3270445102	5
556823875	1
675807277	2
1697840126	3
2752834554	4
3893832291	5
238472667	1
768453923	2
800447307	3
1339468895	4
1963421831	5
1904013832	1
2053032162	2
2554983468	3
2801044866	4
3632046258	5
386593076	1
749583097	2
1696584605	3
3293585940	4
3321529300	5
115775976	1
319757626	2
477737574	3
2297775046	4
2816769878	5
347300896	1
896292367	2
1011277224	3
3238329629	4
3356272989	5
1200551765	1
2483596039	2
2516579269	3
3269527272	4
3943560295	5
2066475839	1
2376429020	2
2945448774	3
3239428440	4
3689461668	5
1181446608	1
1872441271	2
2981442141	3
3569473526	4
3761451597	5
149903395	1
1674897447	2
2039890428	3
3237931526	4
3362914821	5
128508953	1
909511854	2
2162509418	3
2526462465	4
3242522181	5
157456080	1
178199403	2
648437558	3
1178390502	4
1844443480	5
415593731	1
851621809	2
1221601446	3
1270584681	4
1961579285	5
23147769	1
2452087763	2
2472830861	3
3176077207	4
3479096985	5
323598137	1
414581485	2
682641258	3
1435640910	4
1720580615	5
526528613	1
1066589894	2
1579584496	3
2459545495	4
2742567027	5
1339289234	1
1554310759	2
2160262081	3
2199245242	4
3231283084	5
1048407858	1
1416469314	2
1914420678	3
2977419866	4
346366939	1
1635364446	2
2732362126	3
3033383582	4
3775414942	5
316540100	1
1521540970	2
1710560817	3
2758538591	4
3756579735	5
1494055997	1
1530079422	2
1930110717	3
2259052107	4
2512072048	5
177930077	1
460951476	2
783971366	3
1338004233	4
3096999594	5
1424218376	1
1602251741	2
1938233173	3
3422270489	4
3737263636	5
495172060	1
1308171596	2
1328914805	3
1349649656	4
1982127786	5
987885272	1
1562906743	2
2123897922	3
3458897168	4
3511880339	5
135575890	1
460565731	2
481308901	3
1762562500	4
1813625871	5
217922765	1
1005906927	2
1284898263	3
1492878191	4
1569941503	5
236161549	1
737154524	2
1548173915	3
2223193306	4
2523228055	5
111135205	1
440128189	2
602106394	3
1389104132	4
1983083780	5
86969469	1
911970456	2
2187927923	3
3518925253	4
3732983458	5
864997098	1
2047994486	2
2134977653	3
2573972429	4
3452968482	5
928912190	1
1307981714	2
1863961223	3
2062981134	4
2994940461	5
419805304	1
766873201	2
2069870706	3
2580863684	4
3073804782	5
45097040	1
124080276	2
1794091762	3
2256071459	4
2928102145	5
336268104	1
1333287485	2
2383323293	3
2658264797	4
3746297233	5
88977252	1
2070980675	2
2214960481	3
3233958043	4
3402974582	5
761690808	1
856752263	2
1561741701	3
3891751335	4
3943693013	5
1306926179	1
1659917529	2
2500866814	3
3039858106	4
3795898951	5
477593009	1
1569553916	2
2203586861	3
3127547826	4
3194609340	5
260241302	1
378186166	2
2166193008	3
3280230524	4
3987221536	5
236272048	1
756253366	2
1215246286	3
1830267231	4
3605229339	5
638972783	1
1183005687	2
2662974756	3
3211967618	4
465695450	1
2992738453	2
3121678390	3
3277734971	4
3440674734	5
821614256	1
900597576	2
2217566449	3
2903625813	4
3673583581	5
213357476	1
1161321900	2
2556318999	3
3984329392	4
1446182916	1
1853120880	2
2382112117	3
2575133647	4
2653156859	5
185499884	1
1076499130	2
2291498086	3
2622482833	4
3293502146	5
90170453	1
139153560	2
1837164067	3
2394183456	4
2824136494	5
729463285	1
3329446084	2
3624465721	3
3712409079	4
641871114	1
982885821	2
1067867344	3
1097890809	4
2517839619	5
156265967	1
586247445	2
793240684	3
1883274734	4
2191256329	5
247315575	1
891293296	2
1757334373	3
3204333155	4
3814357710	5
973913768	1
1437945043	2
1468930189	3
2682889158	4
3743886489	5
633190982	1
1913226674	2
2161203115	3
2639234449	4
2803214314	5
744010968	1
764754236	2
2509022922	3
2543046309	4
3996043350	5
553797128	1
1107748376	2
1291728189	3
3441756323	4
3706776129	5
128144509	1
169127787	2
506122503	3
1854101459	4
795014039	1
1666009920	2
1881986425	3
2402047707	4
3651988165	5
101656630	1
517636317	2
579658023	3
642641134	4
1259642353	5
1160402518	1
2494359757	2
2690421038	3
2850402634	4
3140379064	5
280178736	1
787173397	2
2523179955	3
3753218898	4
3850202184	5
74206244	1
288237581	2
1390195044	3
2375195624	4
2806217038	5
2042790394	1
2441783430	2
2731764974	3
3475795734	4
3635775653	5
1268192259	1
1436173921	2
3708185179	3
3854164926	4
857900716	1
1203880583	2
1964875232	3
2509866529	4
3994859045	5
562350697	1
812408843	2
1846361474	3
2161381153	4
2825409017	5
2264795031	1
2564776407	2
3502734098	3
3564759054	4
653808901	1
1837845104	2
2328839938	3
3965807508	4
302397002	1
564428797	2
2289429841	3
2947384702	4
3448457820	5
831767878	1
2005746693	2
2461778091	3
3147747331	4
3301727370	5
383879005	1
404622272	2
548857297	3
1977852769	4
3787864552	5
19305478	1
394300081	2
814279712	3
2459268222	4
2610289868	5
921030238	1
1707069347	2
2103023971	3
2259000406	4
3497999130	5
492145303	1
1100174829	2
1832154004	3
1913137472	4
3333144317	5
32088553	1
1692091919	2
3260128888	3
3884078399	4
1690457	1
2069708664	2
3101747797	3
3682740665	4
3901758814	5
131585246	1
1153544570	2
1249567780	3
1407547703	4
1433570972	5
2115867744	1
2427847368	2
2571828967	3
3477866409	4
3930861068	5
441014386	1
623954206	2
1324948579	3
2246989385	4
2714968824	5
2227187558	1
2696208682	2
3069218257	3
3145161444	4
206809542	1
377749420	2
1172751940	3
2614760641	4
3661757915	5
22484615	1
721425541	2
1077460174	3
1727439590	4
3898483919	5
697539531	1
1024559310	2
2242597971	3
3145598725	4
3562539879	5
251246865	1
1554265443	2
2163256386	3
3054255689	4
3179238795	5
579111946	1
720131788	2
1566169282	3
3012176186	4
3564157317	5
510115422	1
688096904	2
1084048220	3
2441063429	4
2582081579	5
34849179	1
929848244	2
1330787955	3
2338845168	4
2378788651	5
210153827	1
324097069	2
851113284	3
2120108818	4
2216100259	5
113603894	1
1287642591	2
1791623897	3
2004645436	4
280736305	1
641757544	2
1324745125	3
1345488336	4
3276714891	5
90403973	1
795421591	2
2137423507	3
3469380574	4
119295265	1
993336235	2
2017296715	3
2440318245	4
2628297934	5
2032748434	1
2352777951	2
3046757597	3
3765746811	4
3902768325	5
348232425	1
451215663	2
3114176480	3
3573192720	4
20135847	1
2154140836	2
2647080366	3
3061113224	4
3187137994	5
91208613	1
312229873	2
2155223261	3
2794216011	4
3126195794	5
1632820329	1
1987841826	2
2242835060	3
3541832740	4
3967813892	5
855729356	1
2590716553	2
2611459768	3
2672699910	4
2887728080	5
253972439	1
650910461	2
1351921482	3
2122922352	4
2255943942	5
970488621	1
1821489433	2
1849512824	3
2927550134	4
3115531624	5
2116107128	1
2700098482	2
2980129990	3
3204109855	4
3845104401	5
52697653	1
205719237	2
1410716626	3
3520721616	4
3704703165	5
1256042653	1
2088990251	2
2325981720	3
2935001161	4
3491994197	5
1346234036	1
1379217318	2
1594236939	3
1849175135	4
2762176122	5
311059655	1
1224058668	2
2028101197	3
2319042413	4
3532092895	5
133157727	1
651217093	2
1934210883	3
3748169044	4
809347139	1
1550337852	2
1604279473	3
2727276571	4
3572294042	5
561683379	1
975664631	2
1481697367	3
2723654415	4
32884751	1
272916024	2
845933669	3
1577884461	4
2087865539	5
80838537	1
944877555	2
1314910501	3
1861849859	4
3506897786	5
1597058204	1
1626041600	2
1744063022	3
1837997968	4
2993004967	5
188912477	1
327934019	2
890951713	3
1614985709	4
1886967203	5
352636608	1
471619835	2
716639567	3
798662834	4
2948608808	5
520104162	1
2352108574	2
2709128250	3
3107107703	4
3225131037	5
1737577351	1
1796640548	2
2153635266	3
2568574798	4
3381575668	5
879132838	1
1385083925	2
1461107059	3
2982070454	4
3141091763	5
96199218	1
116942547	2
588222015	3
857240055	4
1218227815	5
90735488	1
450766776	2
1140747620	3
1572700329	4
3903745995	5
1379843834	1
1767821728	2
2375851089	3
2587834148	4
2626817433	5
65583062	1
1731590788	2
1913570748	3
2619599849	4
3869576731	5
369890085	1
975836114	2
1215897396	3
2353854564	4
2893887358	5
311634706	1
338618379	2
791629188	3
409041140	1
847020657	2
931038819	3
2662035047	4
3491034061	5
495716908	1
1348714180	2
2136673276	3
3151671883	4
975169980	1
1287227955	2
1802217338	3
2774177812	4
3520156927	5
21710489	1
1833713274	2
2385696029	3
3933705963	4
3967649323	5
349098471	1
655073239	2
1352144040	3
2104103289	4
2332084675	5
522691155	1
691684251	2
1657671488	3
3174666383	4
3592645788	5
65398273	1
1195432335	2
1264415504	3
2404452822	4
3236413821	5
1758060119	1
2756047172	2
3113066797	3
3263046649	4
3341068248	5
146373839	1
237353758	2
300336992	3
924326197	4
1828375000	5
1535712572	1
1556455840	2
2894671075	3
3764710077	4
3996689880	5
848687210	1
1116667081	2
1886704554	3
2412682221	4
3638690748	5
683640093	1
843621575	2
1900615364	3
3457608572	4
3653641660	5
744266829	1
1323257718	2
2530254759	3
2695274663	4
3279225511	5
1324850871	1
2175851509	2
2479831267	3
3075864038	4
3284883616	5
301732763	1
1337771532	2
2103730673	3
2587710019	4
2967766192	5
862499942	1
1023492922	2
2083531563	3
2297509689	4
2960497157	5
92307277	1
2104314821	2
3599313080	3
3794254526	4
3815317723	5
1048837110	1
1228817085	2
1410796944	3
1577785000	4
3033823644	5
317015154	1
796036372	2
1497030740	3
2070985252	4
2816966266	5
87137192	1
701170109	2
942189880	3
1790149209	4
2981148512	5
556767874	1
2161817026	2
2303798630	3
2460818477	4
2552761722	5
556754871	1
1577752841	2
1686709478	3
1805689414	4
2603685876	5
1039759986	1
1383714612	2
2691754993	3
2770738182	4
2842759637	5
426886431	1
853879700	2
1803869604	3
1951839424	4
2493821088	5
359818944	1
1279807276	2
2114833978	3
3760838854	4
1423445103	1
1734386608	2
2272446496	3
2465436455	4
2562418064	5
544529831	1
2030489270	2
3150529135	3
3612482131	4
3732505456	5
598356987	1
1690394199	2
2091387006	3
2263366732	4
2862386078	5
1292890920	1
2689934368	2
3047913891	3
3083937152	4
3923899737	5
1117553035	1
2045512127	2
3273540908	3
3333484211	4
3656503772	5
304556273	1
325299486	2
407499594	3
1353548673	4
966904091	1
2181905657	2
2576899045	3
3291910645	4
3834932222	5
10525777	1
682583926	2
1259577409	3
1666515722	4
2531763289	1
2850756674	2
3503776288	3
3757729631	4
3778471100	5
52910893	1
1406950219	2
2118903459	3
3685901252	4
3935934473	5
1390069988	1
1436091580	2
1811113114	3
2084106265	4
3758064183	5
613481439	1
1336472765	2
2213470619	3
3002498492	4
3533491416	5
1485360608	1
1519384111	2
1924402101	3
2402353412	4
3753354399	5
1235117633	1
2236063950	2
2772118793	3
3191058671	4
3774130105	5
63251277	1
903296069	2
1007239491	3
2515247561	4
2905307449	5
165617634	1
267640776	2
2378612182	3
3379615372	4
3428597069	5
510742107	1
558763755	2
1425763465	3
3037719943	4
3402713211	5
769693417	1
1253671604	2
1596743270	3
1651723314	4
2698721283	5
550810064	1
797830134	2
1220851655	3
2347821433	4
3858821085	5
4242919	1
2097230962	2
2659264105	3
3036203984	4
3906242164	5
181498433	1
639478354	2
1102498375	3
1882458101	4
3392484738	5
31390843	1
161450615	2
576390262	3
2520400302	4
2571383589	5
614802203	1
1214754994	2
2148795815	3
2369737322	4
2522757142	5
456623782	1
1877622679	2
1898365878	3
2597613731	4
2947593366	5
584237058	1
1667236825	2
1692218544	3
1905213501	4
2507274956	5
436816562	1
1336777569	2
2632814937	3
3002794628	4
3647787491	5
851442259	1
1084382080	2
1525456650	3
2202397574	4
401904187	1
1182905289	2
1298928616	3
1558883414	4
3450920666	5
80863214	1
1696822487	2
1809884058	3
2887893605	4
3941851485	5
37443885	1
1239403093	2
2979413889	3
3123393864	4
3504413599	5
269525763	1
1526543468	2
1812523384	3
3223494372	4
3254557800	5
1077633705	1
1485665216	2
1935646704	3
2067626799	4
2088368500	5
1650302328	1
2215295483	2
2993285388	3
3764283474	4
3893303373	5
161461399	1
244444751	2
416476507	3
1096456352	4
3881475811	5
137025658	1
248008993	2
282032446	3
1899023685	4
2974986946	5
1172475340	1
1279458568	2
3304428337	3
3460408256	4
3769429904	5
68871401	1
247864726	2
896806173	3
1249872736	4
1717852769	5
188615809	1
2793575552	2
3068596957	3
3089340228	4
3330615345	5
597383067	1
631406398	2
946426305	3
2465397867	4
2757379353	5
172269038	1
329262305	2
808283839	3
1250237056	4
3561288354	5
992573063	1
1742617868	2
2065557805	3
2348579447	4
2999567433	5
96586467	1
131569754	2
1092571321	3
1990532672	4
3510547354	5
147856091	1
1712875754	2
2067869026	3
2164852379	4
2188875696	5
191759458	1
514699337	2
889720865	3
3040690401	4
170326599	1
866297995	2
1359319462	3
2871279139	4
3058300664	5
326412930	1
1342449408	2
1735391032	3
2751430762	4
2939413975	5
779713387	1
901736837	2
930720179	3
1030736663	4
2047744776	5
1113955998	1
2016954025	2
2545892105	3
2706913758	4
366362524	1
1457360552	2
1887313602	3
2017293526	4
2047318535	5
125405021	1
1767419383	2
1901402756	3
2504397646	4
2536421009	5
36027385	1
456008877	2
637028894	3
1253061804	4
2260059889	5
709374768	1
1011356204	2
1205419342	3
1961379235	4
3448376972	5
292786795	1
541781398	2
697841345	3
1547800953	4
2891838850	5
624644624	1
660667831	2
956647815	3
1906689125	4
2709690343	5
587662024	1
1147695044	2
2492692839	3
2610716052	4
3630673979	5
75618158	1
339599586	2
1115559192	3
1566552350	4
2686611774	5
273473018	1
1292470813	2
3805437906	3
3858421195	4
693107940	1
1669150937	2
2108102364	3
2220124188	4
3595095052	5
563424624	1
736454494	2
1516444228	3
2141437326	4
2228420589	5
1740701728	1
2497721486	2
2758661425	3
3823660902	4
1664599052	1
2265620462	2
2573600387	3
2719633703	4
2740376915	5
147586699	1
236569986	2
1881537662	3
3332535515	4
3457597087	5
41070799	1
645052344	2
877030525	3
1079088788	4
3596076253	5
79601621	1
1204652571	2
2631650307	3
3482654834	4
3541633300	5
122186746	1
2020196027	2
2460177697	3
2486199276	4
3052149015	5
10014334	1
1917005455	2
2439945334	3
2951981662	4
3002965007	5
161222435	1
1933235144	2
2122251741	3
2640281511	4
3870240831	5
1439608882	1
2980653502	2
3157595182	3
3597656637	4
3899608127	5
372472435	1
999413881	2
1255447191	3
1331470346	4
2932466690	5
1136488563	1
2572499710	2
3453527620	3
3761507427	4
3968527388	5
1216098579	1
1250042060	2
2820054719	3
3636094282	4
3673077656	5
951737143	1
1097792095	2
1285771947	3
1841723382	4
2160743149	5
2150968847	1
2404948587	2
2722930321	3
3324963274	4
3479983127	5
655847957	1
1478875754	2
1565859215	3
1787892235	4
2710893396	5
97469824	1
1282465761	2
1813458682	3
2349435237	4
3309477948	5
89550276	1
303583458	2
513564764	3
1209597507	4
2960597740	5
1500423345	1
2053494663	2
3091452313	3
3712471979	4
3883463567	5
10609051	1
1049608529	2
1070351686	3
1317550089	4
1528573500	5
377665037	1
2883595688	2
3398666837	3
3772648030	4
3880591277	5
101872562	1
1583911099	2
2275861948	3
2632883415	4
3438920850	5
63918524	1
1756898445	2
1929918292	3
2599899373	4
2840914171	5
1324410040	1
1625403131	2
1830342895	3
3108382199	4
3472355145	5
181154828	1
882149315	2
1320129178	3
3297112697	4
3824105966	5
148560816	1
634540729	2
1423535330	3
2199571673	4
2454511495	5
476531105	1
632510910	2
1698552112	3
1937573642	4
1974557045	5
27176126	1
89114438	2
1577145427	3
3266132718	4
3422122679	5
100410234	1
280389987	2
855383141	3
2360380647	4
2542440401	5
171010086	1
1052004811	2
2072062616	3
2552043951	4
3118076991	5
9534457	1
86514502	2
1807561862	3
2109539967	4
2652531150	5
373163477	1
607141602	2
1488141196	3
3398151814	4
3935091461	5
550392458	1
893460763	2
976440692	3
1080462388	4
3456419274	5
201510684	1
679543802	2
2318541305	3
2417521311	4
547350689	1
568095523	2
1647350050	3
1756409939	4
3416369022	5
1755014130	1
2302967192	2
2625986935	3
2963968411	4
3782009639	5
1160844127	1
1478875580	2
2347869951	3
2894889624	4
2922911328	5
310549265	1
1636583514	2
2127524961	3
2588517937	4
2682541196	5
788281343	1
1246261024	2
2285260269	3
3200259805	4
3245242980	5
874696594	1
1589691254	2
2284682624	3
3070750580	4
88812790	1
2255863105	2
3725822248	3
3851847380	4
3989827238	5
1437865253	1
2747902804	2
2998844308	3
3256877379	4
3376899033	5
1095772117	1
1198755399	2
1735743498	3
3183780921	4
3909732353	5
282445800	1
2184447948	2
2436506037	3
2822485721	4
3845486824	5
1759866291	1
2822865478	2
3743865013	3
3811886670	4
189673047	1
1685683611	2
1915663354	3
2735702753	4
3025684308	5
1531161386	1
2397197656	2
2421141017	3
2769202240	4
3981189589	5
623370253	1
843403441	2
927346804	3
1193409942	4
1502349764	5
542527849	1
876481028	2
2413478243	3
2556499884	4
49080379	1
961043170	2
1538034365	3
1794015789	4
2808075213	5
599184598	1
1157215935	2
1537195682	3
3213206186	4
3560147516	5
192800604	1
815793640	2
1599861421	3
1908854515	4
2363794162	5
533673673	1
1290676400	2
3041643564	3
3069665319	4
818746286	1
1050699455	2
1215719301	3
2189680536	4
2264743733	5
471703626	1
1209683381	2
2564727583	3
2841667520	4
3661707049	5
11691916	1
81715134	2
525671520	3
656691393	4
2500700200	5
681279352	1
961260789	2
1564255511	3
1730235356	4
2614278134	5
600435120	1
944466563	2
1464449613	3
2842455534	4
3007475503	5
592209838	1
1212189357	2
1552237455	3
1787175651	4
2232193650	5
1335450554	1
1356193998	2
1544427160	3
1787445449	4
2642454848	5
336486770	1
750514855	2
1167454501	3
2792503482	4
3214484623	5
937693651	1
1138643512	2
1316703459	3
1400646704	4
3372655351	5
785641015	1
925620938	2
1607575440	3
3685605503	4
1219564589	1
1894583911	2
2308556988	3
3236596097	4
3985535280	5
341210023	1
798229586	2
1167222678	3
1252205960	4
1813227148	5
57109331	1
476099060	2
557082405	3
1184100221	4
1322080142	5
53045792	1
84029193	2
886071844	3
1572024724	4
3538053395	5
97990368	1
952991528	2
1364946204	3
3644956184	4
3920936223	5
1028834617	1
2268872214	2
2629865306	3
3089843363	4
3623873026	5
1038955329	1
2078914503	2
2378894280	3
2967963820	4
3923921530	5
1204478475	1
1667498027	2
2310490833	3
2494549039	4
3318506904	5
48932044	1
130955143	2
1487924209	3
1750944058	4
2302925254	5
375294220	1
574314009	2
951305478	3
2082302925	4
3459298688	5
476771358	1
870724231	2
1488702242	3
1973773621	4
3863700326	5
1650896081	1
1932957593	2
2411897184	3
2576915490	4
3599913051	5
1011578858	1
1514521869	2
2313519665	3
2374582861	4
3776591794	5
572108452	1
1244139505	2
1492121171	3
1857114312	4
3842084489	5
711375406	1
2479385509	2
2933365162	3
3747326144	4
3902347743	5
895303160	1
1791342338	2
2469295270	3
2566278446	4
2613341816	5
1226689705	1
1679684309	2
1793627495	3
2625685237	4
2936626682	5
56419623	1
577360784	2
1669398067	3
3157406957	4
3556346491	5
1105231729	1
1178294926	2
1762276236	3
2572254005	4
3471253308	5
144012415	1
164754003	2
914968479	3
1379961518	4
2608002147	5
225157388	1
397217218	2
1577172886	3
1728162786	4
2141182405	5
692009634	1
1591012478	2
2008003656	3
3502041200	4
3865031050	5
409341219	1
499286090	2
591309482	3
965299092	4
1982303445	5
1259632832	1
1424572652	2
1750600692	3
2298580368	4
3077579904	5
364107426	1
1491104873	2
1591126334	3
1630108122	4
3290128596	5
664519385	1
1174549100	2
2354506500	3
2495528090	4
2605551305	5
143179844	1
348201420	2
406223087	3
911214445	4
2128214909	5
688457564	1
1362408737	2
3873456579	3
3899398241	4
3943421611	5
375756970	1
1110699697	2
2103707247	3
