Channel A: 
Mode: 2
N1/T1: 257.62 µs
Channel B: 
Mode: 1
N2/T2: 257.62 µs
tau (ms)	g2 Values
-0.12571770599999654	0.0
-0.12171770599999654	0.0
-0.11771770599999654	0.0
-0.11371770599999653	0.0
-0.10971770599999653	0.0
-0.10571770599999653	0.0
-0.10171770599999652	0.0
-0.09771770599999652	0.0
-0.09371770599999651	0.0
-0.08971770599999651	0.0
-0.08571770599999651	0.0
-0.0817177059999965	0.0
-0.0777177059999965	0.0
-0.0737177059999965	0.0
-0.0697177059999965	0.0
-0.06571770599999649	0.0
-0.061717705999996486	0.0
-0.05771770599999648	0.0
-0.05371770599999648	0.0
-0.049717705999996475	0.0
-0.04571770599999647	0.0
-0.04171770599999647	0.0
-0.037717705999996465	0.0
-0.03371770599999646	0.0
-0.029717705999996458	0.0
-0.025717705999996454	0.0
-0.02171770599999645	0.0
-0.017717705999996447	0.0
-0.013717705999996443	0.0
-0.00971770599999644	0.0
-0.005717705999996436	0.0
-0.0017177059999964328	0.0035975045465789415
0.0022822940000035707	0.07399311820494466
0.006282294000003574	0.06981823638545798
0.010282294000003134	0.06857465456688748
0.014282294000003581	0.06968499547632542
0.01828229400000403	0.07021795911285564
0.02228229400000359	0.06755314093020456
0.026282294000003148	0.07168360911331373
0.030282294000003596	0.07035120002198819
0.03428229400000404	0.0718612636588238
0.0382822940000036	0.07261629547724159
0.04228229400000316	0.07297160456826174
0.04628229400000361	0.07190567729520131
0.05028229400000406	0.07004030456734557
0.05428229400000362	0.06977382274908046
0.058282294000003176	0.07323808638652685
0.062282294000003624	0.06995147729459053
0.06628229400000407	0.07101740456765096
0.07028229400000363	0.07226098638622146
0.07428229400000319	0.07008471820372308
0.07828229400000364	0.07057326820387579
0.08228229400000409	0.07141712729504862
0.08628229400000365	0.07199450456795635
0.0902822940000032	0.07199450456795635
0.09428229400000365	0.06999589093096804
0.0982822940000041	0.07221657274984394
0.10228229400000366	0.07323808638652685
0.10628229400000322	0.07159478184055869
0.11028229400000367	0.07115064547678351
0.11428229400000411	0.068619068203265
0.11828229400000367	0.07226098638622146
0.12228229400000323	0.07261629547724159
0.12628229400000368	0.07323808638652685
0.13028229400000413	0.07306043184101678
0.1342822940000037	0.07292719093188423
0.13828229400000325	0.07248305456810905
0.1422822940000037	0.07354898184116947
0.14628229400000414	0.07168360911331373
0.1502822940000037	0.06968499547632542
0.15428229400000326	0.07004030456734557
0.1582822940000037	0.07030678638561068
0.16228229400000416	0.06955175456719287
0.16628229400000372	0.07066209547663081
0.17028229400000328	0.06955175456719287
0.17428229400000372	0.07066209547663081
0.17828229400000417	0.07310484547739429
0.18228229400000373	0.07297160456826174
0.1862822940000033	0.06986265002183549
0.19028229400000374	0.07168360911331373
0.19428229400000419	0.07328250002290436
0.19828229400000374	0.0701291318401006
0.2022822940000033	0.07266070911361912
0.20628229400000375	0.07083975002214088
0.2102822940000042	0.07048444093112075
0.21428229400000376	0.07346015456841444
0.21828229400000332	0.06946292729443783
0.22228229400000377	0.07070650911300833
0.2262822940000042	0.06866348183964252
0.23028229400000377	0.06546570002046123
0.23428229400000333	0.06884113638515259
0.23828229400000378	0.0721277454770889
0.24228229400000423	0.07354898184116947
0.2462822940000038	0.07346015456841444
0.25028229400000335	0.07083975002214088
0.2542822940000038	0.07075092274938585
0.25828229400000424	0.07146154093142613
0.2622822940000038	0.07146154093142613
0.26628229400000336	0.0721277454770889
0.2702822940000038	0.07248305456810905
0.27428229400000426	0.07434842729596479
0.2782822940000038	0.07097299093127343
0.2822822940000034	0.06924085911255025
0.2862822940000038	0.06857465456688748
0.29028229400000427	0.06821934547586733
0.29428229400000383	0.07266070911361912
0.2982822940000034	0.06972940911270294
0.30228229400000384	0.07283836365912918
0.3062822940000043	0.07226098638622146
0.31028229400000384	0.07106181820402847
0.3142822940000034	0.06670928183903173
0.31828229400000385	0.06999589093096804
0.3222822940000043	0.07328250002290436
0.32628229400000386	0.06977382274908046
0.3302822940000034	0.07230540002259897
0.33428229400000387	0.068619068203265
0.3382822940000043	0.07226098638622146
0.3422822940000039	0.06759755456658209
0.34628229400000343	0.06941851365806032
0.3502822940000039	0.07306043184101678
0.3542822940000043	0.06870789547602003
0.3582822940000039	0.07044002729474323
0.36228229400000345	0.07128388638591607
0.3662822940000039	0.06804169093035727
0.37028229400000434	0.06924085911255025
0.3742822940000039	0.06821934547586733
0.37828229400000346	0.07203891820433386
0.3822822940000039	0.06946292729443783
0.38628229400000436	0.06835258638499989
0.3902822940000039	0.06848582729413244
0.3942822940000035	0.06950734093081536
0.3982822940000039	0.06981823638545798
0.40228229400000437	0.07070650911300833
0.40628229400000393	0.07123947274953854
0.4102822940000035	0.06919644547617272
0.41428229400000394	0.06959616820357038
0.4182822940000044	0.06924085911255025
0.42228229400000394	0.06639838638438911
