Channel A: 
Mode: 2
N1/T1: 1.08 ms
Channel B: 
Mode: 1
N2/T2: 1.08 ms
tau (ms)	g2 Values
0.4641118390000041	0.14098635804435042
0.4801118390000041	0.1861567446022491
0.4961118390000041	0.1861567446022491
0.5121118390000041	0.15741195315631357
0.5281118390000041	0.1464615564150048
0.5441118390000041	0.16699355030495874
0.5601118390000042	0.16836234989762236
0.5761118390000042	0.16699355030495874
0.5921118390000042	0.16562475071229515
0.6081118390000042	0.15741195315631357
0.6241118390000042	0.17657514745360392
0.6401118390000042	0.1861567446022491
0.6561118390000042	0.16288715152696798
0.6721118390000043	0.15604315356364998
0.6881118390000043	0.17931274663893113
0.7041118390000043	0.15878075274897718
0.7201118390000043	0.13140476089570524
0.7361118390000043	0.14372395722967762
0.7521118390000043	0.149199155600332
0.7681118390000043	0.15741195315631357
0.7841118390000044	0.16973114949028595
0.8001118390000044	0.1861567446022491
0.8161118390000044	0.18752554419491269
0.8321118390000044	0.16151835193430436
0.8481118390000044	0.16836234989762236
0.8641118390000044	0.1533055543783228
0.8801118390000044	0.16836234989762236
0.8961118390000045	0.19163194297290348
0.9121118390000045	0.19847594093622148
0.9281118390000045	0.1546743539709864
0.9441118390000045	0.1888943437875763
0.9601118390000045	0.13824875885902324
0.9761118390000045	0.1902631433802399
0.9921118390000045	0.16014955234164077
1.0081118390000046	0.14372395722967762
1.0241118390000046	0.16562475071229515
1.0401118390000046	0.16836234989762236
1.0561118390000046	0.17383754826827674
1.0721118390000046	0.13824875885902324
1.0881118390000046	0.13824875885902324
1.1041118390000046	0.16425595111963157
1.1201118390000047	0.17520634786094033
1.1361118390000047	0.14783035600766842
1.1521118390000047	0.15193675478565918
1.1681118390000047	0.1820503458242583
1.1841118390000047	0.14098635804435042
1.2001118390000047	0.1450927568223412
1.2161118390000047	0.1888943437875763
1.2321118390000048	0.16699355030495874
1.2481118390000048	0.15604315356364998
1.2641118390000048	0.16014955234164077
1.2801118390000048	0.17657514745360392
1.2961118390000048	0.17931274663893113
1.3121118390000048	0.18752554419491269
1.3281118390000048	0.17657514745360392
1.3441118390000049	0.17657514745360392
1.3601118390000049	0.18752554419491269
1.3761118390000049	0.1533055543783228
1.392111839000005	0.16014955234164077
1.408111839000005	0.14098635804435042
1.424111839000005	0.1820503458242583
1.440111839000005	0.16699355030495874
1.456111839000005	0.1450927568223412
1.472111839000005	0.18341914541692192
1.488111839000005	0.16425595111963157
1.504111839000005	0.16699355030495874
1.520111839000005	0.15193675478565918
1.536111839000005	0.17383754826827674
1.552111839000005	0.15741195315631357
1.568111839000005	0.1902631433802399
1.584111839000005	0.16699355030495874
1.600111839000005	0.16836234989762236
1.616111839000005	0.14783035600766842
1.6321118390000051	0.14783035600766842
1.6481118390000051	0.16151835193430436
1.6641118390000051	0.16699355030495874
1.6801118390000052	0.15878075274897718
1.6961118390000052	0.17794394704626754
1.7121118390000052	0.17246874867561313
1.7281118390000052	0.1930007425655671
1.7441118390000052	0.16014955234164077
1.7601118390000052	0.16973114949028595
1.7761118390000052	0.17520634786094033
1.7921118390000053	0.14372395722967762
1.8081118390000053	0.1533055543783228
1.8241118390000053	0.16836234989762236
1.8401118390000053	0.1464615564150048
1.8561118390000053	0.17520634786094033
1.8721118390000053	0.15604315356364998
1.8881118390000053	0.13414236008103245
1.9041118390000054	0.16288715152696798
1.9201118390000054	0.15878075274897718
1.9361118390000054	0.13961755845168683
1.9521118390000054	0.16699355030495874
1.9681118390000054	0.1546743539709864
1.9841118390000054	0.17109994908294954
2.0001118390000054	0.1533055543783228
2.0161118390000055	0.16699355030495874
2.0321118390000055	0.1546743539709864
2.0481118390000055	0.1546743539709864
2.0641118390000055	0.14783035600766842
2.0801118390000055	0.1505679551929956
2.0961118390000055	0.17246874867561313
2.1121118390000055	0.16151835193430436
2.1281118390000056	0.18341914541692192
2.1441118390000056	0.1533055543783228
2.1601118390000056	0.17246874867561313
2.1761118390000056	0.14783035600766842
2.1921118390000056	0.17383754826827674
2.2081118390000056	0.1820503458242583
2.2241118390000056	0.1505679551929956
2.2401118390000057	0.17931274663893113
2.2561118390000057	0.18341914541692192
2.2721118390000057	0.16014955234164077
