DifferenceValue 	 Stop
3051189644	5
42892813	1
171832573	2
877891886	3
3072832863	4
3093574343	5
523942891	1
550926138	2
868907413	3
934930659	4
955673761	5
329233269	1
1140231937	2
2134270509	3
3034229098	4
3551248320	5
165585097	1
1058607231	2
1233598656	3
2095587705	4
827260953	1
1222282190	2
1420228441	3
3018264778	4
3645258983	5
172137115	1
937134564	2
2492102277	3
2700162169	4
3401151085	5
424357904	1
962390242	2
1230368103	3
1737359121	4
2918353847	5
1325351197	1
1855303759	2
2031365100	3
2313346389	4
3324344767	5
1252742118	1
1670772892	2
2235790362	3
2585741249	4
3511782860	5
1718141779	1
1950169826	2
2338149139	3
2392172260	4
2623195439	5
223044339	1
1303001159	2
1574982303	3
2547982825	4
2918975522	5
122182456	1
168205587	2
459226921	3
1124163087	4
1361184485	5
633756418	1
1074695946	2
1811688311	3
1963750058	4
3268758678	5
1733151968	1
1802135323	2
2721134105	3
2833158927	4
3339108297	5
20710976	1
144654215	2
611643491	3
735666619	4
2346660591	5
127680486	1
485660082	2
1157688775	3
2814684602	4
3615685007	5
59531772	1
186518089	2
281501449	3
2238496985	4
3061497275	5
1502920983	1
1559904151	2
1839885374	3
3140882244	4
398655860	1
883675679	2
1958673650	3
3108713029	4
3373709494	5
47396560	1
1614394765	2
1811413006	3
1951444565	4
2561422792	5
1319324791	1
1627306412	2
2466304673	3
2533288149	4
2701346301	5
1221849957	1
1589829953	2
2019861380	3
2104846362	4
3673845899	5
258636883	1
1178676242	2
2273675720	3
2343617510	4
2790607134	5
334273247	1
894334645	2
1314287856	3
1527309370	4
2326309080	5
451293412	1
538276586	2
790228243	3
2756257323	4
3318237062	5
637877783	1
1070899235	2
1299920860	3
1955870768	4
2826872043	5
179139784	1
1476183615	2
1500126971	3
3002175615	4
3826136538	5
881803633	1
1408796389	2
2445793839	3
2582815456	4
3512794534	5
118163737	1
2179150284	2
2765129813	3
3541167564	4
3616149356	5
1390492173	1
1761510262	2
2052503479	3
2213525104	4
2794544817	5
1471861371	1
3201875290	2
3280858645	3
3516840145	4
3537583359	5
129949151	1
676008405	2
2159951644	3
2571931182	4
2804945847	5
102859876	1
1792867699	2
2286845505	3
2713833278	4
3404863932	5
245437384	1
316420572	2
720400746	3
923468869	4
2596463652	5
403815917	1
894809372	2
2228847605	3
2995849400	4
3079789275	5
1569544750	1
1920616415	2
1988559774	3
2328619953	4
2709559890	5
317527867	1
1082526129	2
1680505909	3
2708545943	4
3715567714	5
1056332142	1
1146355609	2
1503377376	3
1720317367	4
2607345585	5
2190408996	1
2437350551	2
2571412182	3
3689370539	4
3825352231	5
1270321947	1
1590303555	2
2435301816	3
2942321832	4
3471315166	5
273444572	1
311387926	2
1513424632	3
1838416098	4
3681409664	5
126538913	1
1330553923	2
1381537290	3
1514558965	4
3379532338	5
138539256	1
222562500	2
2369533111	3
3505561051	4
3920500882	5
881689180	1
1158707141	2
2765705056	3
3182696078	4
3583717392	5
338546554	1
437529913	2
1243490317	3
2714486432	4
3418543829	5
984914944	1
1518974313	2
1633932629	3
1698915814	4
3924935297	5
669699326	1
1296690573	2
1615711906	3
2220704892	4
3087704138	5
360612246	1
3078593515	2
3183575080	3
3520596529	4
3756549862	5
619583756	1
713605244	2
1352623089	3
1608604606	4
2653603969	5
639237194	1
1062232036	2
1087215315	3
1972216648	4
3374172955	5
116647774	1
488629230	2
1543597591	3
2065577624	4
3171635952	5
1243540994	1
2813488816	2
443384668	1
1510459623	2
2325409520	3
2473434430	4
3588432518	5
64245538	1
1241292334	2
1503271846	3
2049251159	4
2551278716	5
21127723	1
415107284	2
2144155880	3
2437099058	4
2907130040	5
262436341	1
505456165	2
945436051	3
1354427530	4
1866487305	5
672023631	1
1303013205	2
1443073099	3
1585054559	4
2050047609	5
1032400573	1
1425421682	2
1488404981	3
1628436340	4
1902415825	5
545880798	1
1103830357	2
3400881957	3
3611823400	4
3632566732	5
767758350	1
1149738120	2
1602733017	3
2348714115	4
2854745477	5
923152351	1
1004135531	2
1936176422	3
2107196406	4
2845147421	5
389914321	1
665894065	2
918915654	3
2396924636	4
3675917102	5
84818818	1
625840092	2
2760807167	3
3025795400	4
3578816789	5
51363389	1
1208354579	2
1618387693	3
2104367465	4
2932347102	5
987491828	1
1487474440	2
1955503825	3
3520501971	4
3981494842	5
493752434	1
868773875	2
1299715431	3
2087756896	4
2806745042	5
294998261	1
806019962	2
3524004636	3
3580986381	4
3611008114	5
148763524	1
814795808	2
991815572	3
1107837036	4
3343766538	5
208752782	1
720733775	2
799716706	3
1655755447	4
3395765820	5
142652768	1
422603834	2
1520638623	3
1655660131	4
3712646450	5
103231219	1
185254521	2
835205527	3
1318226685	4
2045217526	5
534333903	1
2452343937	2
2980323462	3
3474356465	4
3924336165	5
366954483	1
1270991882	2
2949003595	3
3698962774	4
2111754636	1
2517734296	2
2589729197	3
2654712334	4
2843738874	5
818409671	1
1348390770	2
1590370362	3
1915363288	4
3237421672	5
94114050	1
480146958	2
2258106126	3
2737100622	4
3056121814	5
2425208481	1
2507230236	2
2867259911	3
3085238060	4
3378259505	5
112041686	1
982077806	2
3010086213	3
3030829487	4
3580077458	5
746239521	1
1010220810	2
1208279139	3
3240288350	4
3776251159	5
210160449	1
2541128418	2
3208119497	3
3720100730	4
3925122335	5
591716776	1
859696602	2
1203724840	3
1357704660	4
2399662282	5
19587196	1
1418554725	2
2364610617	3
2472552233	4
3658609805	5
784434774	1
896377900	2
1218437674	3
1295421142	4
2562392170	5
267217181	1
577198742	2
1425160422	3
1939223675	4
2452160190	5
833054153	1
2272053921	2
2550992233	3
3092065630	4
3973063717	5
867400281	1
934383408	2
1221403296	3
2847427527	4
3279409030	5
268669643	1
441659381	2
842682630	3
882624536	4
1826664251	5
1417954073	1
1560975604	2
2645971663	3
3358004578	4
3378746117	5
165077975	1
338097855	2
599116190	3
1281065920	4
2259105506	5
234877260	1
257858945	2
1025821947	3
2297881491	4
3556882767	5
1083711372	1
1212651228	2
2015676028	3
2036419306	4
575078384	1
1690074442	2
2793072123	3
3211098623	4
3941076471	5
229629462	1
1243670925	2
1441650931	3
1602645947	4
3573698801	5
58016457	1
534956217	2
1211949437	3
1265971258	4
1381994263	5
1071149522	1
1323129522	2
1597111196	3
2050104472	4
2691124420	5
302541113	1
1273544417	2
1641577685	3
1952599266	4
2410554270	5
571910066	1
990903226	2
1757933037	3
2279886244	4
3484884274	5
33218563	1
1506265751	2
2150246868	3
3297234050	4
3776255394	5
1405710336	1
1759663311	2
2226682921	3
2284706163	4
3744716248	5
306529434	1
1022483796	2
1563504925	3
1584248088	4
3746502492	5
1029568528	1
1076551834	2
1376613465	3
2118564877	4
3171562790	5
480000290	1
1011031434	2
1528045866	3
2000985626	4
2883984988	5
517558674	1
1020553340	2
1456532992	3
1865604246	4
3381561051	5
548722222	1
634745537	2
899766868	3
2513727728	4
3464755739	5
172372798	1
1575368799	2
1851348863	3
2151401916	4
2690341734	5
1090686109	1
2030727567	2
2051470843	3
2554718988	4
3537718698	5
143740028	1
2154788961	2
2473781946	3
3762782989	4
3783526206	5
406411821	1
770444746	2
2359444862	3
2783397851	4
2921456165	5
1087161102	1
1392099123	2
1963092053	3
3299149338	4
3319892732	5
566117822	1
1233137410	2
2416108312	3
2508133061	4
2882114517	5
323266994	1
1495226625	2
1515966675	3
1640248318	4
2261243098	5
119858974	1
810800473	2
1137812094	3
1909800415	4
2858828667	5
94479770	1
926439123	2
1096500869	3
1443435355	4
3746485798	5
1151662648	1
1835610633	2
2623678405	3
3832646138	4
3904669542	5
1743253306	1
2006194983	2
3471246230	3
3726187790	4
3969207770	5
660085857	1
1029105747	2
1154089046	3
1256085741	4
3289065168	5
556811804	1
925803282	2
2870769479	3
3483790935	4
3999822471	5
537265071	1
1895303168	2
3305259448	3
3392322992	4
3573311225	5
697733056	1
1499692427	2
1754713582	3
1800735201	4
1985756723	5
489486896	1
803466427	2
991521164	3
1058504407	4
1471517511	5
730578212	1
1542636654	2
1796616245	3
3024572530	4
3834630798	5
1254126044	1
1595065747	2
1846055599	3
2502116476	4
3665117113	5
440784143	1
2229753305	2
2801731501	3
2996753015	4
3586726282	5
87584866	1
1298584402	2
3224597033	3
3412577043	4
3540596975	5
98492354	1
985503418	2
2236469706	3
2788531279	4
3713532553	5
71432341	1
846430543	2
943413899	3
1592435413	4
3685486718	5
37879409	1
502819230	2
1336858929	3
1515880686	4
1734822131	5
943582850	1
1197564587	2
1236628073	3
2304555891	4
3887572066	5
443545862	1
819527421	2
1116547311	3
2074507073	4
3373558326	5
276426191	1
1243424915	2
3245434194	3
3318417549	4
1249803282	1
1759784323	2
1780529337	3
2118739158	4
2917764842	5
442037794	1
2409009622	2
2989049271	3
3009802646	4
3887016810	5
1298623666	1
2073624652	2
2094369665	3
2123608125	4
3460615142	5
581339876	1
1302357438	2
2109358366	3
2137301719	4
2643334525	5
585868686	1
1150888278	2
1450868164	3
1651941327	4
1754924692	5
306491478	1
793484522	2
1332506029	3
1694457507	4
3143456811	5
1339509388	1
3591573452	2
3826511648	3
3856535149	4
3877278279	5
120049924	1
880997972	2
1259029556	3
2708027180	4
2784048997	5
192334175	1
256354227	2
277097504	3
1446280368	4
2172320092	5
828308385	1
893368335	2
1269349848	3
1575329854	4
1596083041	5
843383351	1
1295417841	2
2856415058	3
3375406302	4
3776426018	5
1433555425	1
2052548581	2
2538578275	3
2882554845	4
3012534739	5
774897851	1
1044922371	2
1549861958	3
2411904170	4
3463863001	5
900899399	1
1316932400	2
2253933559	3
2520873203	4
3006924576	5
2166622566	1
2604679040	2
2625660670	3
3043640414	4
3457618684	5
523970288	1
1182962584	2
1712941787	3
1847936689	4
2394955690	5
590157068	1
1734195793	2
2345185006	3
2514206637	4
3834163505	5
94601816	1
1558610858	2
2530572585	3
3030553400	4
3922591828	5
321707979	1
1781718238	2
2530665881	3
2643647450	4
2959705719	5
1922670856	1
2457663841	2
3435705239	3
3495645058	4
3734668247	5
433396411	1
976390905	2
2246348863	3
3161346892	4
208017011	1
502956887	2
1048990033	3
2072009503	4
3846973750	5
798439356	1
1000421086	2
1778460585	3
2584450086	4
3955419345	5
214742229	1
262753770	2
712716556	3
1841721601	4
2601763919	5
70972359	1
902927475	2
2325923129	3
2753899139	4
3157960016	5
295496170	1
384477718	2
1441473830	3
1667533429	4
2397485494	5
1073112308	1
1505091651	2
2182082668	3
2389102514	4
2484085566	5
85008261	1
312961407	2
1098948716	3
1330020140	4
2228009188	5
2673595994	1
3125627318	2
3510646904	3
3663668461	4
3972659885	5
1295183673	1
1888176599	2
2419197815	3
3226223849	4
3365160596	5
1053058617	1
1942061515	2
2182037867	3
2516094397	4
3885096889	5
439887522	1
1331867000	2
1779898305	3
1874881551	4
2673882594	5
632131547	1
1799128534	2
2034148389	3
3463116540	4
437798942	1
2170793379	2
3033795407	3
3160780246	4
3396734877	5
248807223	1
2311790821	2
2384774179	3
2420795865	4
3082754871	5
293236256	1
335259568	2
356002726	3
946249014	4
1277248608	5
1816639203	1
3129626913	2
3150370130	3
3367646797	4
3425670102	5
32965275	1
407906659	2
428649876	3
2977945326	4
3191923297	5
96338981	1
835329726	2
1291309078	3
2259347739	4
2801301944	5
559847894	1
1076867760	2
1117850906	3
1320844130	4
1885864053	5
429653919	1
498637228	2
2292669650	3
3943657222	4
748278229	1
769031533	2
2467217468	3
3246247102	4
3830280258	5
293297080	1
483330181	2
606311920	3
943333312	4
1130274876	5
615180484	1
646164017	2
1233173526	3
2025133118	4
2741164538	5
512687732	1
2219659895	2
2382679836	3
2465663199	4
3370680892	5
546506957	1
971526438	2
1210547890	3
2071550267	4
3016547252	5
282922014	1
1303919287	2
2296919751	3
3354877262	4
3803869838	5
261564934	1
442584638	2
2452608457	3
2972562906	4
3865563022	5
934116476	1
1639107197	2
1911088293	3
2150109401	4
2825100064	5
1115321600	1
1332341596	2
2418318006	3
3170357670	4
3834337655	5
1638398773	1
1928430310	2
2122412052	3
2258393787	4
3141393439	5
575110326	1
1394113574	2
3036121462	3
3520101335	4
3668081267	5
1603433385	1
2377392966	2
3101427880	3
3848422606	4
3972365843	5
907264543	1
1869304272	2
1893247508	3
2377305837	4
3042297145	5
1580067950	1
2512027655	2
3425027481	3
3521050731	4
3878998956	5
606488291	1
1310441397	2
1373424748	3
3764473973	4
3857457221	5
1721092317	1
1914085422	2
2584067020	3
2644090115	4
3333085074	5
788786123	1
1042847695	2
1493842594	3
1657822471	4
2744820442	5
20702339	1
1710743682	2
2071735277	3
2627716831	4
3705753362	5
275205062	1
1317166325	2
2214167948	3
3229179154	4
3731212481	5
1296919235	1
1722874072	2
2618914017	3
3213855402	4
3820923526	5
60840749	1
931840286	2
1753800214	3
2511838141	4
3087817832	5
197836375	1
258818106	2
557837709	3
792777587	4
2704787214	5
143238117	1
362231219	2
943172139	3
2868221191	4
3485212206	5
740645354	1
3511663621	2
3551606862	3
3685668376	4
310426373	1
640461229	2
1285480412	3
2323439355	4
3648426373	5
974208252	1
1009191442	2
1029934602	3
2675168185	4
3917213874	5
430355058	1
1271356565	2
1504291456	3
2405291224	4
3413329202	5
888309893	1
1352369727	2
2183314470	3
2652305953	4
3732347246	5
16650108	1
1746677819	2
2916635609	3
3342615377	4
3404638855	5
410944747	1
431689703	2
828941211	3
1473882595	4
2657920860	5
2247052068	1
2410068701	2
3518028307	3
3665049808	4
3796066615	5
155875811	1
816887285	2
1039827251	3
2671836754	4
2761859934	5
1340515591	1
2481485156	2
2517508582	3
3319498492	4
3386481793	5
242006899	1
942995014	2
1114014900	3
1285991593	4
3595014089	5
1122354650	1
1352336213	2
1626369260	3
1709352679	4
2186372333	5
302060007	1
475076532	2
2004122333	3
2177062152	4
2518082041	5
131195440	1
263173706	2
564193702	3
984146735	4
1841174633	5
312070213	1
361053512	2
1216053280	3
2768071082	4
3616032474	5
117933907	1
275913771	2
1023947004	3
1130930314	4
1309953553	5
727936572	1
918954660	2
1724916166	3
1859947819	4
3585977275	5
1960689643	1
2024712871	2
3051712465	3
3325694103	4
3515673888	5
324504636	1
1771504056	2
2462493858	3
3054523585	4
3882513386	5
456218212	1
646198162	2
666939818	3
1942205927	4
3241177069	5
120687152	1
1388641774	2
2863659566	3
2935682574	4
3755660725	5
76394133	1
392453792	2
620403815	3
1133425209	4
2503432862	5
846798010	1
1403791113	2
1712812558	3
2964848783	4
3557841770	5
722273703	1
885293581	2
2606261127	3
3886317426	4
520004060	1
711984051	2
1308976918	3
1401961839	4
1778981789	5
250879811	1
1535877608	2
3144875290	3
3598828557	4
3712851743	5
319921028	1
672940922	2
1394892284	3
2235891936	4
2313915343	5
1001601070	1
2638670465	2
3195610283	3
3663631605	4
3996651634	5
255548526	1
1219508176	2
1474529623	3
1558524585	4
1850504523	5
387379057	1
1394453671	2
1439436920	3
1659416789	4
1709440224	5
159247913	1
192227853	2
1320267335	3
3391234752	4
3750254522	5
219808965	1
240552101	2
772838695	3
1352816731	4
1993824786	5
29713527	1
782661808	2
2014672893	3
2967672545	4
3239654099	5
1288111433	1
1972062790	2
2976099026	3
3013082560	4
3033825603	5
48178233	1
250159641	2
790192719	3
930170820	4
1125192487	5
836930775	1
1220991935	2
1650946833	3
1726968515	4
2748926131	5
1768678054	1
2388734642	2
2642687964	3
3489685935	4
3923665883	5
1116685008	1
1686718187	2
1821669826	3
3587677301	4
3959735687	5
295962411	1
2276959917	2
2498993213	3
2982971402	4
3911972736	5
816864561	1
1927855919	2
2597889093	3
2862830537	4
3216863633	5
507466776	1
1136484689	2
1373502841	3
1487499594	4
1544482950	5
30004347	1
482997681	2
2343968686	3
2938990146	4
676028166	1
701091419	2
869072990	3
1947082784	4
2823072468	5
1935293479	1
2848314297	2
2874257594	3
3605325196	4
3774263391	5
1165184834	1
1489164488	2
2024155677	3
2986196485	4
3243137823	5
82257655	1
102999433	2
1342251798	3
1941244678	4
2940245606	5
379014829	1
922965825	2
2259006198	3
3704003070	4
3804986504	5
900723979	1
2183724443	2
3970771110	3
3991514557	4
333640941	1
1140648476	2
1167708600	3
1399688196	4
3487699673	5
139125058	1
2078097133	2
2324131779	3
2685081896	4
3397116252	5
627192079	1
858133695	2
878878420	3
2908203672	4
3577196485	5
252917446	1
828950444	2
2008904463	3
2310884177	4
2667955487	5
538163084	1
886144361	2
1242200890	3
1506182399	4
1526925791	5
468869648	1
936849594	2
1175871039	3
1655824150	4
1957885781	5
330105064	1
2023151021	2
2890150558	3
3353090492	4
3817123551	5
684227679	1
2140178571	2
2242199907	3
2329183268	4
2471173237	5
1403641110	1
1459662724	2
2644660754	3
2959680572	4
3901640298	5
55011883	1
1796010550	2
2393003362	3
3224957904	4
3859979132	5
287567310	1
711598689	2
1138538681	3
1506598573	4
3331586287	5
513313196	1
1046334757	2
1388364451	3
1913304270	4
2752307400	5
83861675	1
1218861211	2
1295844626	3
1316587784	4
3983818531	5
31109074	1
51852472	2
345047443	3
1850096971	4
2469116429	5
110421788	1
383363288	2
1000433036	3
2848392277	4
3706431760	5
1686679149	1
2244632307	2
3022621636	3
3090643617	4
3596674876	5
836007072	1
2442981509	2
2598961337	3
2781021344	4
3009962786	5
77807748	1
1695755215	2
2767789611	3
2971771183	4
3453752608	5
541151731	1
981133174	2
1204126449	3
1838187732	4
2083179326	5
8373023	1
485442949	2
1886442312	3
3473414885	4
3672434711	5
553455661	1
882393740	2
944418721	3
1310450328	4
1930429965	5
1712555491	1
2161550336	2
2806543153	3
2847526587	4
2948591578	5
265487524	1
402427517	2
1919423691	3
2660416619	4
3691434544	5
175186978	1
918178227	2
3204198943	3
3292220386	4
3446200276	5
242984923	1
1178970483	2
1526924858	3
2110985793	4
3763952216	5
472444688	1
1460486958	2
2836443818	3
3903442775	4
3985439413	5
1565394842	1
1990334138	2
2491328632	3
2540390147	4
2703328226	5
1339423237	1
1799402887	2
2246392393	3
2421412280	4
3038400046	5
630315109	1
2286272551	2
2710302123	3
2749283862	4
3210305196	5
566091297	1
1511090834	2
2043126970	3
3612124536	4
3642066150	5
539797492	1
2130766605	2
2263786713	3
2399766605	4
3404762781	5
687496579	1
1576494434	2
2543493796	3
2698513858	4
3029505277	5
571519934	1
1111473138	2
2430472558	3
2973462302	4
3918490033	5
1244321306	1
1288264426	2
1382287774	3
1855289281	4
3640268424	5
435953035	1
644971352	2
2348017274	3
3347980047	4
3996011361	5
272056296	1
2706085281	2
3720121521	3
3858101517	4
1074488932	1
1194431995	2
1593451929	3
2330446482	4
2946481225	5
496998378	1
932949784	2
3873998609	3
3991993684	4
938383293	1
2288413896	2
2802391935	3
2961413606	4
3801451129	5
1852260948	1
2182294080	2
2514272243	3
3724309662	4
92706651	1
387646179	2
1256645136	3
1277388413	4
1881679271	5
791806134	1
1478797204	2
1580740503	3
3022778879	4
60139214	1
608172197	2
748152083	3
1625153474	4
3921163734	5
590008006	1
703071144	2
1423022471	3
2072015335	4
3591011023	5
1018299741	1
1595287504	2
2126308672	3
2210331851	4
2528284894	5
13408117	1
334399424	2
1096388703	3
1156410262	4
1779351297	5
239591496	1
531546270	2
1893583426	3
2389563022	4
2480546270	5
643895994	1
1515856615	2
1573879988	3
1706899803	4
2797900383	5
186752261	1
1275749478	2
1878740549	3
2432798358	4
3258760727	5
751591561	1
965571309	2
1041594574	3
2023555198	4
2121576898	5
1907332773	1
3058329877	2
3441326286	3
3667385948	4
321393029	1
369414595	2
477438022	3
1553400044	4
2988378652	5
582804157	1
624823971	2
1271814817	3
2009768597	4
2760796104	5
633584237	1
694567603	2
1559568240	3
2696565457	4
3837562442	5
276141805	1
662123320	2
1010076407	3
1790145456	4
906546906	1
1101568645	2
1413600072	3
1643581579	4
3026600652	5
748313660	1
1353335058	2
2791342713	3
3442282242	4
3573302120	5
261028041	1
560049464	2
614042757	3
1236100680	4
2092061921	5
32658517	1
205678631	2
1168681414	3
1576661299	4
2242692601	5
1259926542	1
1416946371	2
2524984288	3
2957977331	4
3959938602	5
2088823324	1
2883822919	2
2954887966	3
3287827665	4
3831859256	5
326475719	1
413458842	2
459482157	3
613468818	4
1164418555	5
1350071603	1
2272112946	2
2770062500	3
3151084186	4
3356100711	5
302363406	1
1109363058	2
1326302877	3
1479324442	4
1597346072	5
644083892	1
1859083254	2
2246023015	3
2335084587	4
3119037450	5
25017920	1
838020702	2
1535013797	3
1734033514	4
2261026615	5
1133989400	1
1575010716	2
1876003939	3
2533983492	4
3890954414	5
382491421	1
853431298	2
1177491247	3
2189450600	4
2596440456	5
415978179	1
466956565	2
2758966880	3
3272918229	4
3575938079	5
439925496	1
903905084	2
1123878421	3
2324877726	4
2437859285	5
599828783	1
2113786159	2
2699817599	3
2914757591	4
3755757012	5
77587199	1
296580241	2
423645176	3
740586793	4
3778570269	5
2247645926	1
2359584006	2
3591621927	3
3942639953	4
3996583368	5
239966828	1
260710104	2
837958076	3
1254977917	4
1857970769	5
91945788	1
1913873609	2
2352941441	3
2384884737	4
2619904386	5
750360972	1
773354248	2
1144373725	3
2135371406	4
2775324209	5
60760783	1
691748667	2
1456766412	3
1803784442	4
2884785311	5
1164683035	1
1381702866	2
1683684427	3
2096679150	4
2552733939	5
819925042	1
1214918147	2
1472901344	3
1724882822	4
1819946133	5
390440342	1
654470329	2
977410091	3
2653422503	4
2698405683	5
957097745	1
2717056759	2
3349087945	3
3403109749	4
3996102790	5
236816499	1
1103844339	2
2473851758	3
2546833423	4
3496792852	5
137439762	1
2053493679	2
2131436978	3
3092463003	4
3359454536	5
1432447238	1
1789441963	2
1943501855	3
2906424516	4
3817445499	5
653312558	1
1469302005	2
3066272440	3
3284252319	4
3571247159	5
953484586	1
1372504346	2
2801553402	3
2944494901	4
3928536250	5
702297954	1
1175289061	2
1738310530	3
1996341999	4
3664300967	5
142544705	1
995545864	2
1479525518	3
2180590278	4
3281588018	5
223838000	1
617871059	2
1214890648	3
1421828901	4
2903859642	5
356005275	1
1664016172	2
1785958020	3
1835981103	4
2538024114	5
163151060	1
2363159880	2
2491186456	3
3399145780	4
1587831704	1
2735789374	2
3068809138	3
3135792388	4
3643823860	5
126629523	1
147372738	2
2561609749	3
2955591366	4
2285778229	1
2456799921	2
2477553110	3
2646804617	4
3419752724	5
107900376	1
1702864456	2
3586891686	3
3614835153	4
3890896610	5
263775970	1
2660748029	2
3254782986	3
3412762692	4
3813784262	5
219923529	1
2187932341	2
2293875638	3
2776948747	4
2935890189	5
656332395	1
777315688	2
1280308732	3
3093279517	4
3755257420	5
188204993	1
320185009	2
384208179	3
926239690	4
2307240269	5
775269766	1
1221329716	2
2608300443	3
2794282068	4
3969279807	5
106069917	1
626049520	2
1122002492	3
1651023932	4
1785002028	5
405915698	1
743895520	2
1974894708	3
2966854010	4
147346526	1
247289707	2
2234338527	3
2906287968	4
3083307921	5
312218592	1
1211219751	2
2242219230	3
3637190050	4
3890208220	5
810733423	1
1336688022	2
1579707844	3
2187740900	4
3132736785	5
633433559	1
892373261	2
1699371175	3
3281381781	4
3836401369	5
47456303	1
1222472240	2
2434481455	3
2455224616	4
3933440514	5
167308387	1
682328085	2
703067946	3
1383354201	4
2127308676	5
977620653	1
1726648373	2
2089641243	3
3687679849	4
3804663154	5
226760784	1
1988789309	2
2744750290	3
3090729998	4
3304789831	5
1225201	1
324214887	2
1227214424	3
1584235862	4
3398162817	5
1362401259	1
2168362363	2
2258384101	3
3490421617	4
3716373087	5
146641359	1
986602509	2
1361625464	3
1619657068	4
3129614160	5
103300844	1
158284317	2
297304034	3
1091264948	4
2671305367	5
474970087	1
570993275	2
739934775	3
1965972174	4
3087931413	5
213891885	1
2267902446	2
2371925547	3
2712943651	4
3357936630	5
1629805083	1
2073784801	2
2255764635	3
2589796159	4
3469757334	5
118063485	1
460043489	2
1830052821	3
2320994030	4
3542010201	5
1223602331	1
1774621985	2
2179618391	3
2649599780	4
3938669121	5
380618910	1
1359620186	2
2100641509	3
3094601048	4
3118624246	5
1947497624	1
2425450483	2
2959508694	3
3275488466	4
3742503188	5
250149527	1
2048080069	2
2141140076	3
3291099436	4
3591080881	5
65008927	1
495950310	2
930941674	3
1595001391	4
1731942775	5
602595605	1
1407595199	2
1810536526	3
1926531366	4
2989550731	5
717035706	1
859017399	2
1102997100	3
1715990141	4
2656989561	5
41030203	1
2118002435	2
3144041684	3
3199984982	4
3370044931	5
2090695207	1
2424674983	2
3313674520	3
3550696076	4
3665677591	5
310404904	1
1167404383	2
1489376043	3
2489418607	4
2759398471	5
565002724	1
973942485	2
1027004116	3
2239990088	4
2662928399	5
433958715	1
1144900099	2
1813889723	3
2457919589	4
2478899462	5
126914425	1
304895756	2
390919237	3
456942428	4
1737948400	5
260250116	1
1140237915	2
1405230903	3
1688252434	4
3616264255	5
170738932	1
2066751159	2
2087504462	3
2878762633	4
3735790364	5
419042319	1
458025566	2
1089016754	3
1199040001	4
1343020058	5
397592075	1
473615316	2
796635264	3
1970647964	4
3365585522	5
211673937	1
1376671561	2
3142680255	3
3205663621	4
3774654869	5
278274643	1
340299686	2
515321198	3
3169317371	4
3219260901	5
382336696	1
583358311	2
862349793	3
1541371060	4
3835301316	5
118809487	1
2133775555	2
3025812964	3
3151837881	4
3843818816	5
818469101	1
2695439355	2
3173418952	3
3782413791	4
397368222	1
2091373029	2
2134356394	3
3437353726	4
3666374884	5
44499420	1
1004461160	2
1974497796	3
2787498086	4
3777454723	5
1653080583	1
2181139606	2
2364079308	3
3576088872	4
3685072063	5
193481621	1
315505044	2
845537801	3
1322477389	4
1409540700	5
878885948	1
2449871525	2
2730812616	3
3234845227	4
3417864805	5
465753130	1
1480751507	2
2362736609	3
3249735159	4
3336716660	5
405780107	1
492761532	2
1168819975	3
2125817947	4
2247812674	5
179460739	1
349441962	2
866430835	3
1107447178	4
1128191962	5
424556819	1
1578592700	2
1660536010	3
3260571601	4
256074614	1
1098032226	2
1712065166	3
3139062674	4
3908063717	5
2664624188	1
2757604177	2
3054622390	3
3844583613	4
3894606845	5
1339566444	1
2020517573	2
2633512295	3
2819493736	4
3934493099	5
1045440226	1
1132423522	2
1185405335	3
1383391878	4
2517436166	5
240701642	1
3126647971	2
3604625927	3
3751645769	4
3970667446	5
299544833	1
325488357	2
417511643	3
823551147	4
1013539446	5
1333394774	1
1539372854	2
2401412332	3
2514395702	4
3603393383	5
522181760	1
1438222982	2
1509204603	3
2671163903	4
3031221939	5
511856509	1
1569890535	2
1601834005	3
2459871580	4
2939904389	5
367551418	1
2017589956	2
2257541497	3
3577577018	4
3772600400	5
1415651711	1
1499674888	2
1914694801	3
2533632822	4
3635667124	5
5132883	1
977174110	2
1859131782	3
2196153461	4
2261136651	5
623035352	1
1734027876	2
2442967636	3
2484990901	4
2515974185	5
112551488	1
178574672	2
697596001	3
1976583423	4
2510564876	5
879928582	1
1644946418	2
2136901247	3
2328962820	4
2546942596	5
94591090	1
164614160	2
215597524	3
1074630346	4
2152597814	5
848228207	1
1915237655	2
2231267388	3
3146266924	4
3545286862	5
388396497	1
626429729	2
1205449331	3
2170446953	4
2685441676	5
468280014	1
1320331215	2
1436276132	3
2246315687	4
3114295002	5
1381442482	1
1751422031	2
3398472480	3
3779422031	4
3890405346	5
454180080	1
827201355	2
1951162108	3
2771201181	4
3767160369	5
30709349	1
672688775	2
2472700656	3
2726682200	4
3434711667	5
1964829250	1
2142810819	2
2454869030	3
3303870073	4
3785851294	5
372795042	1
393538139	2
909827870	3
1646769115	4
2106802118	5
864276180	1
1982285289	2
2454266723	3
3734304029	4
629683326	1
1636682630	2
1776662570	3
2108615550	4
3604649409	5
298997913	1
337979472	2
993960747	3
2811999188	4
3203950428	5
19281366	1
325312790	2
673294179	3
1583330415	4
2221281424	5
1359142154	1
1555173765	2
2559132940	3
3240154209	4
3434135721	5
200806530	1
1044767504	2
1717787036	3
3266769417	4
3784747276	5
519331865	1
