Channel A: 
Mode: 2
N1/T1: 40.65 µs
Channel B: 
Mode: 1
N2/T2: 40.65 µs
tau (µs)	g2 Values
-157.95776800006013	0.0
-157.44576800006018	0.0
-156.93376800006024	0.0
-156.4217680000603	0.0
-155.90976800006035	0.0
-155.3977680000604	0.0
-154.88576800006047	0.0
-154.37376800006052	0.0
-153.86176800006058	0.0
-153.34976800006064	0.0
-152.8377680000607	0.0
-152.32576800006075	0.0
-151.8137680000608	0.0
-151.30176800006086	0.0
-150.78976800006092	0.0
-150.27776800006097	0.0
-149.76576800006103	0.0
-149.2537680000611	0.0
-148.74176800006114	0.0
-148.2297680000612	0.0
-147.71776800006126	0.0
-147.2057680000613	0.0
-146.69376800006137	0.0
-146.18176800006142	0.0
-145.66976800006148	0.0
-145.15776800006154	0.0
-144.6457680000616	0.0
-144.13376800006165	0.0
-143.6217680000617	0.0
-143.10976800006176	0.0
-142.59776800006182	0.0
-142.08576800006188	0.0
-141.57376800006193	0.0
-141.061768000062	0.0
-140.54976800006204	0.0
-140.0377680000621	0.0
-139.52576800006216	0.0
-139.0137680000622	0.0
-138.50176800006227	0.0
-137.98976800006233	0.0
-137.47776800006238	0.0
-136.96576800006244	0.0
-136.4537680000625	0.0
-135.94176800006255	0.0
-135.4297680000626	0.0
-134.91776800006267	0.0
-134.40576800006272	0.0
-133.89376800006278	0.0
-133.38176800006283	0.0
-132.8697680000629	0.0
-132.35776800006295	0.0
-131.845768000063	0.0
-131.33376800006306	0.0
-130.82176800006312	0.0
-130.30976800006317	0.0
-129.79776800006323	0.0
-129.28576800006329	0.0
-128.77376800006334	0.0
-128.2617680000634	0.0
-127.74976800006345	0.0
-127.23776800006351	0.0
-126.72576800006357	0.0
-126.21376800006362	0.0
-125.70176800006368	0.0
-125.18976800006374	0.0
-124.6777680000638	0.0
-124.16576800006385	0.0
-123.6537680000639	0.0
-123.14176800006396	0.0
-122.62976800006402	0.0
-122.11776800006407	0.0
-121.60576800006413	0.0
-121.09376800006419	0.0
-120.58176800006424	0.0
-120.0697680000643	0.0
-119.55776800006436	0.0
-119.04576800006441	0.0
-118.53376800006447	0.0
-118.02176800006453	0.0
-117.50976800006458	0.0
-116.99776800006464	0.0
-116.4857680000647	0.0
-115.97376800006475	0.0
-115.46176800006481	0.0
-114.94976800006486	0.0
-114.43776800006492	0.0
-113.92576800006498	0.0
-113.41376800006503	0.0
-112.90176800006509	0.0
-112.38976800006515	0.0
-111.8777680000652	0.0
-111.36576800006526	0.0
-110.85376800006532	0.0
-110.34176800006537	0.0
-109.82976800006543	0.0
-109.31776800006548	0.0
-108.80576800006554	0.0
-108.2937680000656	0.0
-107.78176800006565	0.0
-107.26976800006571	0.0
-106.75776800006577	0.0
-106.24576800006582	0.0
-105.73376800006588	0.0
-105.22176800006594	0.0
-104.70976800006599	0.0
-104.19776800006605	0.0
-103.6857680000661	0.0
-103.17376800006616	0.0
-102.66176800006622	0.0
-102.14976800006627	0.0
-101.63776800006633	0.0
-101.12576800006639	0.0
-100.61376800006644	0.0
-100.1017680000665	0.0
-99.58976800006656	0.0
-99.07776800006661	0.0
-98.56576800006667	0.0
-98.05376800006673	0.0
-97.54176800006678	0.0
-97.02976800006684	0.0
-96.5177680000669	0.0
-96.00576800006695	0.0
-95.493768000067	0.0
-94.98176800006706	0.0
-94.46976800006712	0.0
-93.95776800006718	0.0
-93.44576800006723	0.0
-92.93376800006729	0.0
-92.42176800006735	0.0
-91.9097680000674	0.0
-91.39776800006746	0.0
-90.88576800006751	0.0
-90.37376800006757	0.0
-89.86176800006763	0.0
-89.34976800006768	0.0
-88.83776800006774	0.0
-88.3257680000678	0.0
-87.81376800006785	0.0
-87.30176800006791	0.0
-86.78976800006797	0.0
-86.27776800006802	0.0
-85.76576800006808	0.0
-85.25376800006813	0.0
-84.74176800006819	0.0
-84.22976800006825	0.0
-83.7177680000683	0.0
-83.20576800006836	0.0
-82.69376800006842	0.0
-82.18176800006847	0.0
-81.66976800006853	0.0
-81.15776800006859	0.0
-80.64576800006864	0.0
-80.1337680000687	0.0
-79.62176800006876	0.0
-79.10976800006881	0.0
-78.59776800006887	0.0
-78.08576800006892	0.0
-77.57376800006898	0.0
-77.06176800006904	0.0
-76.5497680000691	0.0
-76.03776800006915	0.0
-75.5257680000692	0.0
-75.01376800006926	0.0
-74.50176800006932	0.0
-73.98976800006938	0.0
-73.47776800006943	0.0
-72.96576800006949	0.0
-72.45376800006954	0.0
-71.9417680000696	0.0
-71.42976800006966	0.0
-70.91776800006971	0.0
-70.40576800006977	0.0
-69.89376800006983	0.0
-69.38176800006988	0.0
-68.86976800006994	0.0
-68.35776800007	0.0
-67.84576800007005	0.0
-67.33376800007011	0.0
-66.82176800007016	0.0
-66.30976800007022	0.0
-65.79776800007028	0.0
-65.28576800007033	0.0
-64.77376800007039	0.0
-64.26176800007045	0.0
-63.7497680000705	0.0
-63.23776800007056	0.0
-62.725768000070616	0.0
-62.21376800007067	0.0
-61.70176800007073	0.0
-61.189768000070785	0.0
-60.67776800007084	0.0
-60.1657680000709	0.0
-59.653768000070954	0.0
-59.14176800007101	0.0
-58.62976800007107	0.0
-58.11776800007112	0.0
-57.60576800007118	0.0
-57.093768000071236	0.0
-56.58176800007129	0.0
-56.06976800007135	0.0
-55.557768000071405	0.0
-55.04576800007146	0.0
-54.53376800007152	0.0
-54.021768000071575	0.0
-53.50976800007163	0.0
-52.99776800007169	0.0
-52.485768000071744	0.0
-51.9737680000718	0.0
-51.46176800007186	0.0
-50.94976800007191	0.0
-50.43776800007197	0.0
-49.925768000072026	0.0
-49.41376800007208	0.0
-48.90176800007214	0.0
-48.389768000072195	0.0
-47.87776800007225	0.0
-47.36576800007231	0.0
-46.853768000072364	0.0
-46.34176800007242	0.0
-45.82976800007248	0.0
-45.31776800007253	0.0
-44.80576800007259	0.0
-44.293768000072646	0.0
-43.7817680000727	0.0
-43.26976800007276	0.0
-42.757768000072815	0.0
-42.24576800007287	0.0
-41.73376800007293	0.0
-41.221768000072984	0.0
-40.70976800007304	0.0
-40.1977680000731	0.0
-39.68576800007315	0.0
-39.17376800007321	0.0
-38.661768000073266	0.0
-38.14976800007332	0.0
-37.63776800007338	0.0
-37.125768000073435	0.0
-36.61376800007349	0.0
-36.10176800007355	0.0
-35.589768000073605	0.0
-35.07776800007366	0.0
-34.56576800007372	0.0
-34.053768000073774	0.0
-33.54176800007383	0.0
-33.02976800007389	0.0
-32.51776800007394	0.0
-32.005768000074	0.0
-31.493768000074056	0.0
-30.981768000074112	0.0
-30.46976800007417	0.0
-29.957768000074225	0.0
-29.44576800007428	0.0
-28.933768000074338	0.0
-28.421768000074394	0.0
-27.90976800007445	0.0
-27.397768000074507	0.0
-26.885768000074563	0.0
-26.37376800007462	0.0
-25.861768000074676	0.0
-25.349768000074732	0.0
-24.83776800007479	0.0
-24.325768000074845	0.0
-23.8137680000749	0.0
-23.301768000074958	0.0
-22.789768000075014	0.0
-22.27776800007507	0.0
-21.765768000075127	0.0
-21.253768000075183	0.0
-20.74176800007524	0.0
-20.229768000075296	0.0
-19.717768000075353	0.0
-19.20576800007541	0.0
-18.693768000075465	0.0
-18.18176800007552	0.0
-17.669768000075578	0.0
-17.157768000075635	0.0
-16.64576800007569	0.0
-16.133768000075747	0.0
-15.621768000075804	0.0
-15.10976800007586	0.0
-14.597768000075916	0.0
-14.085768000075973	0.0
-13.57376800007603	0.0
-13.061768000076086	0.0
-12.549768000076142	0.0
-12.037768000076198	0.0
-11.525768000076255	0.0
-11.013768000076311	0.0
-10.501768000076368	0.0
-9.989768000076424	0.0
-9.47776800007648	0.0
-8.965768000076537	0.0
-8.453768000076593	0.0
-7.9417680000766495	0.0
-7.429768000076706	0.0
-6.917768000076762	0.0
-6.405768000076819	0.0
-5.893768000076875	0.0
-5.3817680000769315	0.0
-4.869768000076988	0.0
-4.357768000077044	0.0
-3.8457680000771006	0.0
-3.333768000077157	0.0
-2.8217680000772134	0.0
-2.30976800007727	0.0
-1.7977680000773262	0.0
-1.2857680000773826	0.0
-0.773768000077439	0.0
-0.26176800007749534	0.0
0.25023199992244827	0.0703124649582139
0.7622319999223919	0.084887793586788
1.2742319999223355	0.0820537019090097
1.786231999922279	0.08374066124102059
2.2982319999222227	0.08077161281668142
2.8102319999221663	0.08536014219975105
3.32223199992211	0.07544082132752701
3.8342319999220535	0.07739769415265964
4.346231999921997	0.0744961241016009
4.858231999921941	0.0809065695632423
5.370231999921884	0.07699282391297703
5.882231999921828	0.08151387492276621
6.394231999921772	0.07915213185795096
6.906231999921715	0.08448292334710539
7.418231999921659	0.0782749130053053
7.930231999921602	0.08185126678916839
8.442231999921546	0.0792196102312314
8.95423199992149	0.08313335588149667
9.466231999921433	0.08009682908387707
9.978231999921377	0.07982691559075532
10.49023199992132	0.0829983991349358
11.002231999921264	0.080704134443401
11.514231999921208	0.0788147399915488
12.026231999921151	0.08023178583043794
12.538231999921095	0.07557577807408788
13.050231999921039	0.0801643074571575
13.562231999920982	0.08367318286774016
14.074231999920926	0.08151387492276621
14.58623199992087	0.07861230487170748
15.098231999920813	0.07753265089922051
15.610231999920757	0.08407805310742276
16.1222319999207	0.08191874516244883
16.634231999920644	0.08151387492276621
17.146231999920587	0.08347074774789885
17.65823199992053	0.08077161281668142
18.170231999920475	0.0811090046830836
18.68223199992042	0.07652047530001398
19.194231999920362	0.07982691559075532
19.706231999920305	0.08610240430583584
20.21823199992025	0.08009682908387707
20.730231999920193	0.08367318286774016
21.242231999920136	0.08313335588149667
21.75423199992008	0.08522518545319017
22.266231999920024	0.08185126678916839
22.778231999919967	0.08812675550424891
23.29023199991991	0.08326831262805753
23.802231999919854	0.08475283684022712
24.314231999919798	0.07658795367329442
24.82623199991974	0.08434796660054451
25.338231999919685	0.08266100726853362
25.85023199991963	0.08232361540213144
26.362231999919572	0.07746517252594008
26.874231999919516	0.0829983991349358
27.38623199991946	0.08252605052197275
27.898231999919403	0.08556257731959235
28.410231999919347	0.07834239137858574
28.92223199991929	0.08326831262805753
29.434231999919234	0.07996187233731619
29.946231999919178	0.08293092076165536
30.45823199991912	0.08158135329604665
30.970231999919065	0.08266100726853362
31.48223199991901	0.0782749130053053
31.994231999918952	0.07982691559075532
32.506231999918896	0.0820537019090097
33.01823199991884	0.07436116735504004
33.53023199991878	0.08050169932355968
34.04223199991873	0.080704134443401
34.55423199991867	0.0782749130053053
35.066231999918614	0.07780256439234226
35.57823199991856	0.08374066124102059
36.0902319999185	0.07631804018017267
36.602231999918445	0.08272848564181405
37.11423199991839	0.08124396142964448
37.62623199991833	0.0813114398029249
38.138231999918276	0.08097404793652273
38.65023199991822	0.08239109377541187
39.16223199991816	0.08043422095027924
39.674231999918106	0.07894969673810966
40.18623199991805	0.07867978324498792
40.698231999917994	0.08441544497382494
41.21023199991794	0.07935456697779228
41.72223199991788	0.08455040172038582
42.234231999917824	0.078072477885464
42.74623199991777	0.08272848564181405
43.25823199991771	0.08475283684022712
43.770231999917655	0.08151387492276621
44.2822319999176	0.08266100726853362
44.79423199991754	0.08212118028229014
45.306231999917486	0.08050169932355968
45.81823199991743	0.08252605052197275
46.33023199991737	0.0811090046830836
46.84223199991732	0.0850902287066293
47.35423199991726	0.07996187233731619
47.866231999917204	0.08704710153176193
48.37823199991715	0.07975943721747489
48.89023199991709	0.08191874516244883
49.402231999917035	0.0771277806595379
49.91423199991698	0.08252605052197275
50.42623199991692	0.08374066124102059
50.938231999916866	0.08097404793652273
51.45023199991681	0.0801643074571575
51.96223199991675	0.08347074774789885
52.4742319999167	0.08104152630980316
52.98623199991664	0.08191874516244883
53.498231999916584	0.07840986975186617
54.01023199991653	0.07780256439234226
54.52223199991647	0.08441544497382494
55.034231999916415	0.0811090046830836
55.54623199991636	0.08077161281668142
56.0582319999163	0.08326831262805753
56.570231999916246	0.07631804018017267
57.08223199991619	0.07854482649842705
57.59423199991613	0.08293092076165536
58.106231999916076	0.0782749130053053
58.61823199991602	0.0813114398029249
59.130231999915964	0.07672291041985528
59.64223199991591	0.08333579100133798
60.15423199991585	0.07861230487170748
60.666231999915794	0.08151387492276621
61.17823199991574	0.08164883166932708
61.69023199991568	0.08036674257699881
62.202231999915625	0.08576501243943366
62.71423199991557	0.08144639654948578
63.22623199991551	0.08225613702885101
63.738231999915456	0.08610240430583584
64.2502319999154	0.08286344238837492
64.76223199991534	0.08333579100133798
65.27423199991529	0.08002935071059664
65.78623199991523	0.07915213185795096
66.29823199991517	0.07894969673810966
66.81023199991512	0.07982691559075532
67.32223199991506	0.0813114398029249
67.834231999915	0.0832008342547771
68.34623199991495	0.08212118028229014
68.85823199991489	0.08353822612117928
69.37023199991484	0.07962448047091401
69.88223199991478	0.08455040172038582
70.39423199991472	0.0820537019090097
70.90623199991467	0.08495527196006843
71.41823199991461	0.08225613702885101
71.93023199991455	0.08225613702885101
72.4422319999145	0.08029926420371837
72.95423199991444	0.08374066124102059
73.46623199991438	0.078072477885464
73.97823199991433	0.07834239137858574
74.49023199991427	0.0761830834336118
75.00223199991422	0.08171631004260752
75.51423199991416	0.08394309636086189
76.0262319999141	0.08272848564181405
76.53823199991405	0.08144639654948578
77.05023199991399	0.07975943721747489
77.56223199991393	0.08293092076165536
78.07423199991388	0.084887793586788
78.58623199991382	0.0790171751113901
79.09823199991376	0.08050169932355968
79.61023199991371	0.0809065695632423
80.12223199991365	0.08185126678916839
80.6342319999136	0.08293092076165536
81.14623199991354	0.08043422095027924
81.65823199991348	0.0792196102312314
82.17023199991343	0.07739769415265964
82.68223199991337	0.08563005569287278
83.19423199991331	0.08029926420371837
83.70623199991326	0.08353822612117928
84.2182319999132	0.08340326937461841
84.73023199991314	0.08191874516244883
85.24223199991309	0.08144639654948578
85.75423199991303	0.08347074774789885
86.26623199991297	0.07645299692673355
86.77823199991292	0.07557577807408788
87.29023199991286	0.07550829970080744
87.8022319999128	0.08272848564181405
88.31423199991275	0.07800499951218356
88.8262319999127	0.08556257731959235
89.33823199991264	0.0827959640150945
89.85023199991258	0.08387561798758146
90.36223199991252	0.07665543204657485
90.87423199991247	0.08158135329604665
91.38623199991241	0.07652047530001398
91.89823199991235	0.08542762057303148
92.4102319999123	0.07834239137858574
92.92223199991224	0.08023178583043794
93.43423199991219	0.08306587750821623
93.94623199991213	0.0801643074571575
94.45823199991207	0.07402377548863787
94.97023199991202	0.08266100726853362
95.48223199991196	0.08191874516244883
95.9942319999119	0.08171631004260752
96.50623199991185	0.08468535846694669
97.01823199991179	0.0811090046830836
97.53023199991173	0.07928708860451184
98.04223199991168	0.08394309636086189
98.55423199991162	0.08421300985398364
99.06623199991157	0.0788147399915488
99.57823199991151	0.08178378841588796
100.09023199991145	0.08056917769684012
100.6022319999114	0.08461788009366625
101.11423199991134	0.07969195884419446
101.62623199991128	0.08050169932355968
102.13823199991123	0.08178378841588796
102.65023199991117	0.07996187233731619
103.16223199991111	0.07867978324498792
103.67423199991106	0.0813114398029249
104.186231999911	0.08002935071059664
104.69823199991094	0.08043422095027924
105.21023199991089	0.07820743463202487
105.72223199991083	0.08185126678916839
106.23423199991078	0.0759806483137705
106.74623199991072	0.07962448047091401
107.25823199991066	0.07584569156720962
107.7702319999106	0.07625056180689224
108.28223199991055	0.07544082132752701
108.7942319999105	0.07739769415265964
109.30623199991044	0.0790171751113901
109.81823199991038	0.07989439396403576
110.33023199991032	0.07260672964974871
110.84223199991027	0.07652047530001398
111.35423199991021	0.0740912538619183
111.86623199991016	0.0761830834336118
112.3782319999101	0.0719994242902248
112.89023199991004	0.07274168639630958
113.40223199990999	0.07537334295424658
113.91423199990993	0.08083909118996185
114.42623199990987	0.06896289749260519
114.93823199990982	0.07800499951218356
115.45023199990976	0.06700602466747256
115.9622319999097	0.07760012927250094
116.47423199990965	0.07476603759472265
116.98623199990959	0.07382134036879655
117.49823199990954	0.07078481357117695
118.01023199990948	0.0740912538619183
118.52223199990942	0.06943524610556824
119.03423199990937	0.07557577807408788
119.54623199990931	0.07463108084816178
120.05823199990925	0.07024498658493347
120.5702319999092	0.07348394850239438
121.08223199990914	0.0699075947185313
121.59423199990908	0.07274168639630958
122.10623199990903	0.07368638362223569
122.61823199990897	0.07017750821165303
123.13023199990891	0.07105472706429869
123.64223199990886	0.07152707567726174
124.1542319999088	0.06747837328043561
124.66623199990875	0.07058237845133565
125.17823199990869	0.06734341653387474
125.69023199990863	0.06720845978731387
126.20223199990858	0.07341647012911394
126.71423199990852	0.0703124649582139
127.22623199990846	0.0659263706949856
127.73823199990841	0.06957020285212911
128.25023199990835	0.06700602466747256
128.7622319999083	0.06761333002699647
129.27423199990824	0.06788324352011822
129.78623199990818	0.07085229194445739
130.29823199990813	0.0642394113629747
130.81023199990807	0.06639871930794863
131.322231999908	0.06687106792091169
131.83423199990796	0.06552150045530297
132.3462319999079	0.06268740877752468
132.85823199990784	0.06356462763017035
133.3702319999078	0.06039314408598987
133.88223199990773	0.06599384906826603
134.39423199990767	0.06187766829815945
134.90623199990762	0.06606132744154646
135.41823199990756	0.06160775480503771
135.9302319999075	0.06565645720186385
136.44223199990745	0.06336219251032904
136.9542319999074	0.06646619768122908
137.46623199990734	0.05985331709974638
137.97823199990728	0.06666863280107038
138.49023199990722	0.06288984389736599
139.00223199990717	0.06396949786985295
139.5142319999071	0.05992079547302682
140.02623199990705	0.06309227901720729
140.538231999907	0.05890861987382028
141.05023199990694	0.06295732227064642
141.56223199990688	0.06221506016456163
142.07423199990683	0.06039314408598987
142.58623199990677	0.06106792781879423
143.09823199990672	0.055399744463237637
143.61023199990666	0.06295732227064642
144.1222319999066	0.06133784131191597
144.63423199990655	0.05405017699762892
145.1462319999065	0.0593134901135029
145.65823199990643	0.05884114150053985
146.17023199990638	0.05978583872646595
146.68223199990632	0.05978583872646595
147.19423199990626	0.05560217958307894
147.7062319999062	0.057963922647894184
148.21823199990615	0.054590003983872405
148.7302319999061	0.059988273846307255
149.24223199990604	0.05283556627858108
149.75423199990598	0.055737136329639815
150.26623199990593	0.0564793984357246
150.77823199990587	0.059718360353185514
151.2902319999058	0.05027138809392453
151.80223199990576	0.057356617288370264
152.3142319999057	0.05229573929233759
152.82623199990564	0.05263313115873977
153.3382319999056	0.05391522025106805
153.85023199990553	0.05330791489154413
154.36223199990548	0.053712785131226744
154.87423199990542	0.050743736706887574
155.38623199990536	0.05114860694657019
155.8982319999053	0.05141852043969193
156.41023199990525	0.05263313115873977
156.9222319999052	0.056681833555565914
157.43423199990514	0.0513510420664115
157.94623199990508	0.056681833555565914
158.45823199990502	0.04905677737487669
158.97023199990497	0.05411765537090936
159.4822319999049	0.049799039480961475
159.99423199990486	0.05175591230609411
160.5062319999048	0.048584428761913635
161.01823199990474	0.05209330417249629
161.5302319999047	0.04898929900159625
162.04223199990463	0.04682999105662231
162.55423199990457	0.04750477478942667
163.06623199990452	0.0464251208169397
163.57823199990446	0.048584428761913635
164.0902319999044	0.049191734121437555
164.60223199990435	0.049191734121437555
165.1142319999043	0.044063377752124454
165.62623199990423	0.046155207323817955
166.13823199990418	0.04871938550847451
166.65023199990412	0.04622268569709839
167.16223199990407	0.04608772895053752
167.674231999904	0.044333291245246195
168.18623199990395	0.04392842100556358
168.6982319999039	0.04278128865979618
169.21023199990384	0.04473816148492881
169.72223199990378	0.045885293830696214
170.23423199990373	0.04392842100556358
170.74623199990367	0.04440076961852663
171.25823199990361	0.042308940046833124
171.77023199990356	0.04379346425900271
172.2822319999035	0.04365850751244184
172.79423199990345	0.04682999105662231
173.3062319999034	0.03839519439656786
173.81823199990333	0.0426463319132353
174.33023199990328	0.041364242820907025
174.84223199990322	0.041904069807150515
175.35423199990316	0.0394073699957744
175.8662319999031	0.041904069807150515
176.37823199990305	0.0414991995674679
176.890231999903	0.046492599190220134
177.40223199990294	0.04203902655371138
177.91423199990288	0.041094329327785284
178.42623199990283	0.03886754300953091
178.93823199990277	0.04305120215291792
179.4502319999027	0.03718058367752002
179.96223199990266	0.042308940046833124
180.4742319999026	0.0375179755439222
180.98623199990254	0.042241461673552694
181.4982319999025	0.03704562693095915
182.01023199990243	0.03785536741032437
182.52223199990237	0.036843191811117844
183.03423199990232	0.03718058367752002
183.54623199990226	0.036843191811117844
184.0582319999022	0.03502127573254608
184.57023199990215	0.03812528090344612
185.0822319999021	0.038327716023287425
185.59423199990204	0.0365732783179961
186.10623199990198	0.03920493487593309
186.61823199990192	0.03967728348889614
187.13023199990187	0.03549362434550913
187.6422319999018	0.036235886451593924
188.15423199990175	0.03427901362646129
188.6662319999017	0.036505799944715665
189.17823199990164	0.03380666501349824
189.69023199990158	0.03549362434550913
190.20223199990153	0.03346927314709606
190.71423199990147	0.036303364824874354
191.22623199990142	0.0325920542944504
191.73823199990136	0.03576353783863087
192.2502319999013	0.032659532667730834
192.76223199990125	0.03184979218836561
193.2742319999012	0.031107530082280815
193.78623199990113	0.03151240032196343
194.29823199990108	0.02948804912355036
194.81023199990102	0.03104005170900038
195.32223199990096	0.03299692453413301
195.8342319999009	0.032322140801328655
196.34623199990085	0.030905094962439508
196.8582319999008	0.034751362239424335
197.37023199990074	0.02915065725714818
197.88223199990068	0.03279448941429171
198.39423199990063	0.028678308644185132
198.90623199990057	0.02915065725714818
199.4182319999005	0.030770138215878637
199.93023199990046	0.03104005170900038
200.4422319999004	0.027598654671698163
200.95423199990034	0.03151240032196343
201.4662319999003	0.030500224722756895
201.97823199990023	0.02962300587011123
202.49023199990017	0.028678308644185132
203.00223199990012	0.028475873524343828
203.51423199990006	0.027396219551856858
204.0262319999	0.028071003284661212
204.53823199989995	0.025844216966406836
205.0502319998999	0.026788914192332935
205.56223199989984	0.028205960031222083
206.07423199989978	0.02874578701746557
206.58623199989972	0.028003524911380778
207.09823199989967	0.02753117629841773
207.6102319998996	0.027463697925137292
208.12223199989955	0.025844216966406836
208.6342319998995	0.02874578701746557
209.14623199989944	0.024562127874078563
209.65823199989939	0.025304389980163353
210.17023199989933	0.025304389980163353
210.68223199989927	0.025101954860322045
211.19423199989922	0.025574303473285095
211.70623199989916	0.024494649500798125
212.2182319998991	0.0267214358190525
212.73023199989905	0.0267214358190525
213.242231999899	0.025574303473285095
213.75423199989893	0.024494649500798125
214.26623199989888	0.025574303473285095
214.77823199989882	0.024494649500798125
215.29023199989877	0.022672733422226365
215.8022319998987	0.023887344141274205
216.31423199989865	0.022807690168787236
216.8262319998986	0.023414995528311156
217.33823199989854	0.021120730836776347
217.85023199989848	0.02132316595661765
218.36223199989843	0.02348247390159159
218.87423199989837	0.02301012528862854
219.3862319998983	0.024292214380956818
219.89823199989826	0.023280038781750285
220.4102319998982	0.02240281992910462
220.92223199989814	0.02287516854206767
221.4342319998981	0.020985774090215473
221.94623199989803	0.020985774090215473
222.45823199989798	0.0227402117955068
222.97023199989792	0.020513425477252423
223.48223199989786	0.020985774090215473
223.9942319998978	0.021862992942861138
224.50623199989775	0.02166055782301983
225.0182319998977	0.02044594710397199
225.53023199989764	0.01997359849100894
226.04223199989758	0.02071586059709373
226.55423199989752	0.02105325246349591
227.06623199989747	0.0197036849978872
227.5782319998974	0.02166055782301983
228.09023199989736	0.019906120117728503
228.6022319998973	0.02044594710397199
229.11423199989724	0.019433771504765454
229.6262319998972	0.018556552652119793
230.13823199989713	0.019163858011643713
230.65023199989707	0.018354117532278485
231.16223199989702	0.018016725665876306
231.67423199989696	0.017949247292595873
232.1862319998969	0.017746812172754565
232.69823199989685	0.018826466145241534
233.2102319998968	0.017476898679632823
233.72223199989674	0.018219160785717614
234.23423199989668	0.017476898679632823
234.74623199989662	0.018084204039156743
235.25823199989657	0.016532201453706725
235.7702319998965	0.018489074278839356
236.28223199989645	0.017274463559791516
236.7942319998964	0.01828663915899805
237.30623199989634	0.017274463559791516
237.81823199989628	0.016194809587304546
238.33023199989623	0.01552002585450019
238.84223199989617	0.01491272049497627
239.35423199989611	0.01612733121402411
239.86623199989606	0.016869593320108903
240.378231999896	0.01659967982698716
240.89023199989595	0.01720698518651108
241.4022319998959	0.014845242121695834
241.91423199989583	0.016329766333865417
242.42623199989578	0.014507850255293655
242.93823199989572	0.017139506813230645
243.45023199989566	0.01504767724153714
243.9622319998956	0.017139506813230645
244.47423199989555	0.016194809587304546
244.9862319998955	0.016329766333865417
245.49823199989544	0.015115155614817577
246.01023199989538	0.015115155614817577
246.52223199989533	0.015115155614817577
247.03423199989527	0.01552002585450019
247.5462319998952	0.015924896094182805
248.05823199989516	0.014642807001854528
248.5702319998951	0.015587504227780625
249.08223199989504	0.014102980015611041
249.594231999895	0.014237936762171914
250.10623199989493	0.013428196282806686
250.61823199989487	0.015857417720902368
251.13023199989482	0.01396802326905017
251.64223199989476	0.013698109775928429
252.1542319998947	0.01167375857751536
252.66623199989465	0.013495674656087121
253.1782319998946	0.012955847669843637
253.69023199989454	0.014035501642330606
254.20223199989448	0.009716885752382727
254.71423199989442	0.012685934176721893
255.22623199989437	0.012550977430161023
255.7382319998943	0.012281063937039281
256.25023199989425	0.012618455803441458
256.7622319998942	0.012550977430161023
257.27423199989414	0.013495674656087121
257.7862319998941	0.012348542310319717
258.298231999894	0.010729061351589261
258.810231999894	0.013293239536245815
259.3222319998939	0.010054277618784906
259.83423199989386	0.010864018098150133
260.3462319998938	0.010324191111906649
260.85823199989375	0.012281063937039281
261.3702319998937	0.01045914785846752
261.88223199989363	0.011943672070637103
262.3942319998936	0.012078628817197973
262.9062319998935	0.01045914785846752
263.41823199989346	0.010998974844711004
263.9302319998934	0.01167375857751536
264.44223199989335	0.011336366711113183
264.9542319998933	0.011943672070637103
265.46623199989324	0.009581929005821856
265.9782319998932	0.010391669485187084
266.4902319998931	0.010998974844711004
267.00223199989307	0.009716885752382727
267.514231999893	0.01106645321799144
268.02623199989296	0.01059410460502839
268.5382319998929	0.009784364125663162
269.05023199989284	0.00998679924550447
269.5622319998928	0.009919320872224035
270.07423199989273	0.009716885752382727
270.5862319998927	0.010189234365345776
271.0982319998926	0.009649407379102292
271.61023199989256	0.010256712738626212
272.1222319998925	0.009312015512700113
272.63423199989245	0.008974623646297936
273.1462319998924	0.009446972259260986
273.65823199989234	0.009716885752382727
274.1702319998923	0.007760012927250095
274.6822319998922	0.009649407379102292
275.19423199989217	0.007962448047091402
275.7062319998921	0.008704710153176193
276.21823199989205	0.008569753406615322
276.730231999892	0.00722018594100661
277.24223199989194	0.008569753406615322
277.7542319998919	0.008502275033334887
278.26623199989183	0.008839666899737064
278.7782319998918	0.008907145273017501
279.2902319998917	0.008637231779895758
279.80223199989166	0.008164883166932708
280.3142319998916	0.008232361540213144
280.82623199989155	0.00722018594100661
281.3382319998915	0.007962448047091402
281.85023199989143	0.009514450632541421
282.3622319998914	0.007017750821165303
282.8742319998913	0.009244537139419678
283.38623199989127	0.007085229194445739
283.8982319998912	0.007760012927250095
284.41023199989115	0.0073551426875674815
284.9222319998911	0.0075575778074087885
285.43423199989104	0.006882794074604432
285.946231999891	0.008232361540213144
286.4582319998909	0.007760012927250095
286.97023199989087	0.007625056180689224
287.4822319998908	0.006410445461641383
287.99423199989076	0.007760012927250095
288.5062319998907	0.007625056180689224
289.01823199989065	0.006275488715080511
289.5302319998906	0.007085229194445739
290.04223199989053	0.00661288058148269
290.5542319998905	0.005938096848678334
291.0662319998904	0.007894969673810965
291.57823199989036	0.007085229194445739
292.0902319998903	0.006747837328043561
292.60223199989025	0.006680358954763125
293.1142319998902	0.005803140102117462
293.62623199989014	0.006342967088360947
294.1382319998901	0.005803140102117462
294.65023199989	0.006545402208202254
295.16223199988997	0.004723486129630493
295.6742319998899	0.006545402208202254
296.18623199988986	0.0052633131158739774
296.6982319998898	0.005803140102117462
297.21023199988974	0.005668183355556591
297.7222319998897	0.00553322660899572
298.23423199988963	0.0058706184753978975
